path,segment,month_end_date,beginning_arr,new_logo_arr,expansion_arr,reactivation_arr,contraction_arr,churn_arr,ending_arr,is_actual,period_label
Bear,Enterprise,2025-04-30,10649007.6,0.0,258455.04,0.0,-61589.4,0.0,10845873.24,true,Actual
Bear,Enterprise,2025-05-31,10845873.24,0.0,23069.4,0.0,0.0,0.0,10868942.64,true,Actual
Bear,Enterprise,2025-06-30,10868942.64,77274.96,0.0,0.0,-9301.68,0.0,10936915.92,true,Actual
Bear,Enterprise,2025-07-31,10936915.92,0.0,19308.84,0.0,0.0,0.0,10956224.76,true,Actual
Bear,Enterprise,2025-08-31,10956224.76,0.0,60897.72,0.0,0.0,0.0,11017122.48,true,Actual
Bear,Enterprise,2025-09-30,11017122.48,0.0,28725.96,0.0,0.0,0.0,11045848.44,true,Actual
Bear,Enterprise,2025-10-31,11045848.44,65671.56,36248.04,0.0,-39511.2,0.0,11108256.84,true,Actual
Bear,Enterprise,2025-11-30,11108256.84,437562.48,110926.32,0.0,0.0,-252620.64,11404125.0,true,Actual
Bear,Enterprise,2025-12-31,11404125.0,200082.36,6435.24,0.0,-8846.16,0.0,11601796.44,true,Actual
Bear,Enterprise,2026-01-31,11601796.44,0.0,22979.64,0.0,-184766.76,0.0,11440009.32,true,Actual
Bear,Enterprise,2026-02-28,11440009.32,164833.56,56577.12,0.0,0.0,0.0,11661420.0,true,Actual
Bear,Enterprise,2026-03-31,11661420.0,122294.16,10617.84,0.0,0.0,0.0,11794332.0,true,Actual
Bear,Enterprise,2026-04-30,11794332.0,0.0,386237.64,0.0,-27607.08,0.0,12152962.56,true,Actual
Bear,Enterprise,2026-05-31,12152962.56,0.0,512099.52,0.0,-43314.36,0.0,12621747.72,true,Actual
Bear,Enterprise,2026-06-30,12621747.72,431755.68,46447.92,0.0,0.0,-407847.24,12692104.08,true,Actual
Bear,Enterprise,2026-07-31,12692104.08,69332.851,101624.41063738226,0.0,-0.0,-0.0,12863061.341637382,false,FY2026 Reforecast
Bear,Enterprise,2026-08-31,12863061.341637382,39211.390375,101624.41063738226,0.0,-30135.80917119862,-37160.15559735932,12936601.177881207,false,FY2026 Reforecast
Bear,Enterprise,2026-09-30,12936601.177881205,0.0,101624.41063738226,0.0,-42328.192109528485,-52194.45729860368,12943702.939110456,false,FY2026 Reforecast
Bear,Enterprise,2026-10-31,12943702.939110458,0.0,101624.41063738226,0.0,-45863.69201169038,-56554.04577795822,12942909.61195819,false,FY2026 Reforecast
Bear,Enterprise,2026-11-30,12942909.611958189,58176.9828625,101624.41063738226,0.0,-117880.21370302993,-145356.87620563508,12839473.915549407,false,FY2026 Reforecast
Bear,Enterprise,2026-12-31,12839473.915549409,58176.9828625,101624.41063738226,0.0,-138174.28611314818,-170381.28766842096,12690719.735267721,false,FY2026 Reforecast
Bear,Enterprise,2027-01-31,12690719.73526772,58176.9828625,101624.41063738226,0.0,-156089.19366926592,-192471.97547825373,12501959.959620083,false,Forward Runway Projection
Bear,Enterprise,2027-02-28,12501959.959620083,58176.9828625,101624.41063738226,0.0,-60887.63640664123,-75079.91671876636,12525793.799994558,false,Forward Runway Projection
Bear,Enterprise,2027-03-31,12525793.799994558,58176.9828625,101624.41063738226,0.0,-110946.0951777267,-136806.48614087907,12437842.612175835,false,Forward Runway Projection
Bear,Enterprise,2027-04-30,12437842.612175835,58176.9828625,101624.41063738226,0.0,-10661.737642379023,-13146.878767326269,12573835.389266012,false,Forward Runway Projection
Bear,Enterprise,2027-05-31,12573835.38926601,58176.9828625,101624.41063738226,0.0,-0.0,-0.0,12733636.782765893,false,Forward Runway Projection
Bear,Enterprise,2027-06-30,12733636.782765895,58176.9828625,101624.41063738226,0.0,-56160.53496353451,-69250.9766643467,12768026.664637895,false,Forward Runway Projection
Bear,Enterprise,2027-07-31,12768026.664637893,58176.9828625,101624.41063738226,0.0,-0.0,-0.0,12927828.058137776,false,Forward Runway Projection
Bear,Enterprise,2027-08-31,12927828.058137776,58176.9828625,101624.41063738226,0.0,-0.0,-0.0,13087629.45163766,false,Forward Runway Projection
Bear,Enterprise,2027-09-30,13087629.45163766,58176.9828625,101624.41063738226,0.0,-37058.44071665128,-45696.3811856891,13164676.023235202,false,Forward Runway Projection
Bear,Enterprise,2027-10-31,13164676.0232352,58176.9828625,101624.41063738226,0.0,-0.0,-0.0,13324477.416735083,false,Forward Runway Projection
Bear,Enterprise,2027-11-30,13324477.416735083,58176.9828625,101624.41063738226,0.0,-6843.153780493985,-8438.222375752452,13468997.43407872,false,Forward Runway Projection
Bear,Enterprise,2027-12-31,13468997.43407872,58176.9828625,101624.41063738226,0.0,-19230.480600914143,-23712.907368186214,13585855.439609502,false,Forward Runway Projection
Bear,Mid-Market,2024-01-31,7952748.6,172220.28,147458.16,0.0,-80055.6,-107047.08,8085324.36,true,Actual
Bear,Mid-Market,2024-02-29,8085324.36,132305.4,226285.92,0.0,-68057.04,-70715.4,8305143.24,true,Actual
Bear,Mid-Market,2024-03-31,8305143.24,102273.12,155372.16,0.0,-61393.08,-124819.8,8376575.64,true,Actual
Bear,Mid-Market,2024-04-30,8376575.64,66204.12,233598.36,0.0,-33935.64,-64126.08,8578316.4,true,Actual
Bear,Mid-Market,2024-05-31,8578316.4,100275.72,139232.28,0.0,-32696.16,-72841.32,8712286.92,true,Actual
Bear,Mid-Market,2024-06-30,8712286.92,116032.32,94414.92,24229.92,-75445.08,-56086.68,8815432.32,true,Actual
Bear,Mid-Market,2024-07-31,8815432.32,266252.64,244033.68,28983.84,-75621.96,-38930.16,9240150.36,true,Actual
Bear,Mid-Market,2024-08-31,9240150.36,94503.12,225500.28,0.0,-41961.36,-47062.8,9471129.6,true,Actual
Bear,Mid-Market,2024-09-30,9471129.6,59475.36,122809.56,17320.44,-26596.68,0.0,9644138.28,true,Actual
Bear,Mid-Market,2024-10-31,9644138.28,75764.76,175493.28,0.0,-50911.8,-68861.64,9775622.88,true,Actual
Bear,Mid-Market,2024-11-30,9775622.88,83935.92,336540.84,0.0,-80018.64,-68846.16,10047234.84,true,Actual
Bear,Mid-Market,2024-12-31,10047234.84,321255.24,358250.52,0.0,-62905.32,-203560.56,10460274.72,true,Actual
Bear,Mid-Market,2025-01-31,10460274.72,161960.52,127629.48,0.0,-141799.32,-313995.72,10294069.68,true,Actual
Bear,Mid-Market,2025-02-28,10294069.68,145388.88,314839.32,0.0,-25332.48,-113352.12,10615613.28,true,Actual
Bear,Mid-Market,2025-03-31,10615613.28,254963.04,282137.4,0.0,-97994.64,-35721.12,11018997.96,true,Actual
Bear,Mid-Market,2025-04-30,11018997.96,184505.4,250283.16,41077.32,-74870.4,-14128.92,11405864.52,true,Actual
Bear,Mid-Market,2025-05-31,11405864.52,155064.72,169027.56,0.0,-80130.0,-90810.72,11559016.08,true,Actual
Bear,Mid-Market,2025-06-30,11559016.08,137055.36,286010.4,0.0,-16331.64,-58917.72,11906832.48,true,Actual
Bear,Mid-Market,2025-07-31,11906832.48,84815.04,296148.12,0.0,-77898.72,-28926.84,12180970.08,true,Actual
Bear,Mid-Market,2025-08-31,12180970.08,153143.88,223555.68,0.0,-53168.4,-98466.36,12406034.88,true,Actual
Bear,Mid-Market,2025-09-30,12406034.88,181710.96,213740.52,0.0,-39556.08,-117422.04,12644508.24,true,Actual
Bear,Mid-Market,2025-10-31,12644508.24,234131.64,410378.76,0.0,-83631.6,-92154.24,13113232.8,true,Actual
Bear,Mid-Market,2025-11-30,13113232.8,209784.84,203994.12,0.0,-143774.16,-28781.28,13354456.32,true,Actual
Bear,Mid-Market,2025-12-31,13354456.32,325019.88,197098.44,30440.64,-55385.52,-45262.44,13806367.32,true,Actual
Bear,Mid-Market,2026-01-31,13806367.32,195807.36,298280.4,0.0,-255434.88,-54890.76,13990129.44,true,Actual
Bear,Mid-Market,2026-02-28,13990129.44,131305.44,197938.44,0.0,-138266.52,0.0,14181106.8,true,Actual
Bear,Mid-Market,2026-03-31,14181106.8,207565.32,176055.84,0.0,-201810.12,-118836.36,14244081.48,true,Actual
Bear,Mid-Market,2026-04-30,14244081.48,62212.56,387264.0,0.0,-11279.28,-168357.24,14513921.52,true,Actual
Bear,Mid-Market,2026-05-31,14513921.52,85918.68,558817.56,0.0,-76407.12,0.0,15082250.64,true,Actual
Bear,Mid-Market,2026-06-30,15082250.64,134640.12,420598.44,0.0,-73583.76,-64078.08,15499827.36,true,Actual
Bear,Mid-Market,2026-07-31,15499827.36,154687.02911775783,292502.95584828145,2536.72,-92009.40707314528,-91388.18398432997,15766156.473908564,false,FY2026 Reforecast
Bear,Mid-Market,2026-08-31,15766156.473908564,24783.388528985506,292502.95584828145,2536.72,-73016.6842850384,-72523.69501807634,15940439.158982717,false,FY2026 Reforecast
Bear,Mid-Market,2026-09-30,15940439.158982717,8853.588256038647,292502.95584828145,2536.72,-67129.05983028156,-66675.82224052203,16110527.541016232,false,FY2026 Reforecast
Bear,Mid-Market,2026-10-31,16110527.541016232,9609.986584541062,292502.95584828145,2536.72,-106123.67374444343,-105407.15487428548,16203646.374830326,false,FY2026 Reforecast
Bear,Mid-Market,2026-11-30,16203646.374830326,96875.69784299517,292502.95584828145,2536.72,-81133.48099070328,-80585.68926732749,16433842.578263571,false,FY2026 Reforecast
Bear,Mid-Market,2026-12-31,16433842.578263571,96875.69784299517,292502.95584828145,2536.72,-258234.82155366094,-256491.28859775668,16311031.84180343,false,FY2026 Reforecast
Bear,Mid-Market,2027-01-31,16311031.84180343,96875.69784299517,292502.95584828145,2536.72,-170975.37847194733,-169820.9981090647,16362150.838913694,false,Forward Runway Projection
Bear,Mid-Market,2027-02-28,16362150.838913694,96875.69784299517,292502.95584828145,2536.72,-101679.08027324818,-100992.57011820466,16551394.562213518,false,Forward Runway Projection
Bear,Mid-Market,2027-03-31,16551394.562213518,96875.69784299517,292502.95584828145,2536.72,-194970.58787593403,-193654.19822968688,16554685.149799174,false,Forward Runway Projection
Bear,Mid-Market,2027-04-30,16554685.149799174,96875.69784299517,292502.95584828145,2536.72,-100972.73295479026,-100290.99186931155,16745336.798666349,false,Forward Runway Projection
Bear,Mid-Market,2027-05-31,16745336.798666349,96875.69784299517,292502.95584828145,2536.72,-69019.18916545855,-68553.18992424174,16999679.793267924,false,Forward Runway Projection
Bear,Mid-Market,2027-06-30,16999679.793267924,96875.69784299517,292502.95584828145,2536.72,-176796.77015199795,-175603.08529802336,17039195.31150918,false,Forward Runway Projection
Bear,Mid-Market,2027-07-31,17039195.31150918,96875.69784299517,292502.95584828145,2536.72,-19119.41127731769,-18990.322088420042,17393000.95183472,false,Forward Runway Projection
Bear,Mid-Market,2027-08-31,17393000.95183472,96875.69784299517,292502.95584828145,2536.72,-6806.665229089562,-6760.708432576513,17771348.951864332,false,Forward Runway Projection
Bear,Mid-Market,2027-09-30,17771348.951864332,96875.69784299517,292502.95584828145,2536.72,-24946.580017569955,-24778.14733240361,18113539.598205633,false,Forward Runway Projection
Bear,Mid-Market,2027-10-31,18113539.598205633,96875.69784299517,292502.95584828145,2536.72,-9819.551297165399,-9753.25229381723,18485882.168305926,false,Forward Runway Projection
Bear,Mid-Market,2027-11-30,18485882.168305926,96875.69784299517,292502.95584828145,2536.72,-0.0,-0.0,18877797.5419972,false,Forward Runway Projection
Bear,Mid-Market,2027-12-31,18877797.5419972,96875.69784299517,292502.95584828145,2536.72,-17298.09133994155,-17181.29921971557,19235233.525128823,false,Forward Runway Projection
Bear,SMB,2024-01-31,3375238.8,100540.8,53960.76,0.0,-7499.4,-42523.08,3479717.88,true,Actual
Bear,SMB,2024-02-29,3479717.88,74799.24,46726.2,0.0,-8986.8,-86233.56,3506022.96,true,Actual
Bear,SMB,2024-03-31,3506022.96,139078.68,49352.88,0.0,-4143.72,-112547.88,3577762.92,true,Actual
Bear,SMB,2024-04-30,3577762.92,50112.84,24249.6,0.0,-23431.08,-141223.92,3487470.36,true,Actual
Bear,SMB,2024-05-31,3487470.36,102751.92,35972.16,8655.48,-13268.16,-93211.2,3528370.56,true,Actual
Bear,SMB,2024-06-30,3528370.56,120066.6,21794.04,10098.72,-5994.36,-71322.84,3603012.72,true,Actual
Bear,SMB,2024-07-31,3603012.72,54087.12,45613.92,4786.44,-6699.36,-81312.48,3619488.36,true,Actual
Bear,SMB,2024-08-31,3619488.36,54269.4,23001.84,7010.52,-10480.44,-58620.48,3634669.2,true,Actual
Bear,SMB,2024-09-30,3634669.2,67731.12,44187.84,1243.2,-13787.4,-53116.92,3680927.04,true,Actual
Bear,SMB,2024-10-31,3680927.04,104162.88,38556.84,5769.72,-11144.64,-71278.32,3746993.52,true,Actual
Bear,SMB,2024-11-30,3746993.52,107010.84,31488.84,0.0,-10316.64,-63536.52,3811640.04,true,Actual
Bear,SMB,2024-12-31,3811640.04,193397.64,41471.52,0.0,-15119.64,-77461.44,3953928.12,true,Actual
Bear,SMB,2025-01-31,3953928.12,118961.04,27056.16,5379.0,-13481.88,-119408.76,3972433.68,true,Actual
Bear,SMB,2025-02-28,3972433.68,126363.72,36440.28,0.0,-22508.16,-76150.8,4036578.72,true,Actual
Bear,SMB,2025-03-31,4036578.72,167228.76,36595.8,7012.2,-11071.68,-90019.92,4146323.88,true,Actual
Bear,SMB,2025-04-30,4146323.88,105016.68,59536.68,0.0,-4347.0,-128617.92,4177912.32,true,Actual
Bear,SMB,2025-05-31,4177912.32,111001.44,22565.4,12462.48,-11069.88,-149700.48,4163171.28,true,Actual
Bear,SMB,2025-06-30,4163171.28,193993.68,46049.16,0.0,-20162.88,-89028.72,4294022.52,true,Actual
Bear,SMB,2025-07-31,4294022.52,63689.64,48588.96,2735.28,-19276.2,-59258.16,4330502.04,true,Actual
Bear,SMB,2025-08-31,4330502.04,101424.12,55007.28,2107.44,-19917.72,-98999.76,4370123.4,true,Actual
Bear,SMB,2025-09-30,4370123.4,84287.88,53046.0,0.0,-7236.72,-72205.92,4428014.64,true,Actual
Bear,SMB,2025-10-31,4428014.64,127234.92,47070.84,0.0,-1302.24,-70241.76,4530776.4,true,Actual
Bear,SMB,2025-11-30,4530776.4,123851.88,51844.56,0.0,-29296.56,-47321.88,4629854.4,true,Actual
Bear,SMB,2025-12-31,4629854.4,290647.08,42114.6,7295.16,-13220.52,-175538.64,4781152.08,true,Actual
Bear,SMB,2026-01-31,4781152.08,71617.08,40361.16,3132.0,-11535.24,-134016.48,4750710.6,true,Actual
Bear,SMB,2026-02-28,4750710.6,51735.72,49117.32,10064.52,-12068.64,-113861.4,4735698.12,true,Actual
Bear,SMB,2026-03-31,4735698.12,122782.8,51014.76,7982.76,-4116.0,-114346.56,4799015.88,true,Actual
Bear,SMB,2026-04-30,4799015.88,72235.92,46655.4,3643.2,-22612.44,-118468.2,4780469.76,true,Actual
Bear,SMB,2026-05-31,4780469.76,84944.52,48814.32,14374.56,-19640.64,-119750.52,4789212.0,true,Actual
Bear,SMB,2026-06-30,4789212.0,83896.56,43557.6,20643.24,-22324.08,-90196.44,4824788.88,true,Actual
Bear,SMB,2026-07-31,4824788.88,98745.38657315227,42867.21484912461,5998.18,-12208.539308712912,-101302.20764169013,4858888.914471874,false,FY2026 Reforecast
Bear,SMB,2026-08-31,4858888.914471874,3093.096404936014,42867.21484912461,5998.18,-16124.32606840453,-116183.80453190132,4778539.275125628,false,FY2026 Reforecast
Bear,SMB,2026-09-30,4778539.275125628,0.0,42867.21484912461,5998.18,-13812.93886292892,-107399.58446068664,4706192.146651138,false,FY2026 Reforecast
Bear,SMB,2026-10-31,4706192.146651138,0.0,42867.21484912461,5998.18,-16487.76402901875,-117565.0179524419,4621004.759518801,false,FY2026 Reforecast
Bear,SMB,2026-11-30,4621004.759518801,83920.50137263862,42867.21484912461,5998.18,-21319.635831059943,-135928.11400336635,4596542.905906138,false,FY2026 Reforecast
Bear,SMB,2026-12-31,4596542.905906139,83920.50137263862,42867.21484912461,5998.18,-25571.548593036267,-152087.12766249097,4551670.1258723745,false,FY2026 Reforecast
Bear,SMB,2027-01-31,4551670.1258723745,83920.50137263862,42867.21484912461,5998.18,-22356.009307192377,-139866.75858388084,4522233.254203064,false,Forward Runway Projection
Bear,SMB,2027-02-28,4522233.254203065,83920.50137263862,42867.21484912461,5998.18,-18393.838735057936,-124808.88416852179,4511816.427521248,false,Forward Runway Projection
Bear,SMB,2027-03-31,4511816.427521247,83920.50137263862,42867.21484912461,5998.18,-21134.318925063963,-135223.8336987385,4488244.171119208,false,Forward Runway Projection
Bear,SMB,2027-04-30,4488244.171119209,83920.50137263862,42867.21484912461,5998.18,-19678.478576930178,-129691.04283779339,4471660.545926249,false,Forward Runway Projection
Bear,SMB,2027-05-31,4471660.545926249,83920.50137263862,42867.21484912461,5998.18,-22507.122186125012,-140441.04954689843,4441498.2704149885,false,Forward Runway Projection
Bear,SMB,2027-06-30,4441498.2704149885,83920.50137263862,42867.21484912461,5998.18,-22450.314831712843,-140225.15828400754,4411608.693521031,false,Forward Runway Projection
Bear,SMB,2027-07-31,4411608.693521031,83920.50137263862,42867.21484912461,5998.18,-9188.322769698965,-89824.14516969433,4445382.121803401,false,Forward Runway Projection
Bear,SMB,2027-08-31,4445382.121803401,83920.50137263862,42867.21484912461,5998.18,-7963.68,-85170.0,4485034.338025164,false,Forward Runway Projection
Bear,SMB,2027-09-30,4485034.338025165,83920.50137263862,42867.21484912461,5998.18,-7963.68,-85170.0,4524686.554246928,false,Forward Runway Projection
Bear,SMB,2027-10-31,4524686.554246928,83920.50137263862,42867.21484912461,5998.18,-9611.529965503525,-91432.50621576318,4556428.414287424,false,Forward Runway Projection
Bear,SMB,2027-11-30,4556428.414287425,83920.50137263862,42867.21484912461,5998.18,-7963.68,-85170.0,4596080.6305091875,false,Forward Runway Projection
Bear,SMB,2027-12-31,4596080.6305091875,83920.50137263862,42867.21484912461,5998.18,-7963.68,-85170.0,4635732.84673095,false,Forward Runway Projection
Bear,Total,2024-01-31,18571137.0,525566.76,219226.44,0.0,-258461.88,-149570.16,18907898.16,true,Actual
Bear,Total,2024-02-29,18907898.16,356830.68,278988.36,0.0,-91263.12,-156948.96,19295505.12,true,Actual
Bear,Total,2024-03-31,19295505.12,831032.04,312089.64,0.0,-65536.8,-323996.88,20049093.119999997,true,Actual
Bear,Total,2024-04-30,20049093.119999997,216228.96,537914.4,0.0,-57366.72,-205350.0,20540519.759999998,true,Actual
Bear,Total,2024-05-31,20540519.759999998,383789.51999999996,243323.76,8655.48,-45964.32,-166052.52000000002,20964271.679999996,true,Actual
Bear,Total,2024-06-30,20964271.679999996,461600.28,292981.8,34328.64,-81439.44,-127409.51999999999,21544333.439999998,true,Actual
Bear,Total,2024-07-31,21544333.44,320339.76,316543.44,33770.28,-88843.92000000001,-120242.64,22005900.36,true,Actual
Bear,Total,2024-08-31,22005900.36,148772.52,324913.68,7010.52,-52441.8,-445745.16000000003,21988410.12,true,Actual
Bear,Total,2024-09-30,21988410.12,301297.92,188901.84,18563.64,-40384.08,-53116.92,22403672.519999996,true,Actual
Bear,Total,2024-10-31,22403672.519999996,432548.28,239530.8,5769.72,-72395.64,-253401.36,22755724.32,true,Actual
Bear,Total,2024-11-30,22755724.32,418852.68000000005,400393.20000000007,0.0,-136010.52000000002,-132382.68,23306577.0,true,Actual
Bear,Total,2024-12-31,23306577.0,1219456.56,403755.48000000004,0.0,-153569.64,-281022.0,24495197.400000002,true,Actual
Bear,Total,2025-01-31,24495197.400000002,763989.24,208523.88,5379.0,-356906.4,-433404.48,24682778.64,true,Actual
Bear,Total,2025-02-28,24682778.64,398202.83999999997,450903.12,0.0,-110046.24,-189502.91999999998,25232335.439999998,true,Actual
Bear,Total,2025-03-31,25232335.439999998,482289.00000000006,339030.96,7012.2,-120597.12000000001,-125741.04000000001,25814329.439999998,true,Actual
Bear,Total,2025-04-30,25814329.439999998,289522.07999999996,568274.88,41077.32,-140806.8,-142746.84,26429650.08,true,Actual
Bear,Total,2025-05-31,26429650.08,266066.16000000003,214662.36,12462.48,-91199.88,-240511.2,26591130.0,true,Actual
Bear,Total,2025-06-30,26591130.0,408324.0,332059.56000000006,0.0,-45796.2,-147946.44,27137770.919999998,true,Actual
Bear,Total,2025-07-31,27137770.92,148504.68,364045.92000000004,2735.28,-97174.92,-88185.0,27467696.880000003,true,Actual
Bear,Total,2025-08-31,27467696.880000003,254568.0,339460.67999999993,2107.44,-73086.12,-197466.12,27793280.76,true,Actual
Bear,Total,2025-09-30,27793280.759999998,265998.83999999997,295512.48,0.0,-46792.8,-189627.96,28118371.32,true,Actual
Bear,Total,2025-10-31,28118371.32,427038.12,493697.63999999996,0.0,-124445.04000000001,-162396.0,28752266.040000003,true,Actual
Bear,Total,2025-11-30,28752266.040000003,771199.2,366765.0,0.0,-173070.72,-328723.80000000005,29388435.72,true,Actual
Bear,Total,2025-12-31,29388435.72,815749.3200000001,245648.28,37735.8,-77452.2,-220801.08000000002,30189315.839999996,true,Actual
Bear,Total,2026-01-31,30189315.839999996,267424.44,361621.20000000007,3132.0,-451736.88,-188907.24000000002,30180849.36,true,Actual
Bear,Total,2026-02-28,30180849.36,347874.72,303632.88,10064.52,-150335.15999999997,-113861.4,30578224.92,true,Actual
Bear,Total,2026-03-31,30578224.92,452642.28,237688.44,7982.76,-205926.12,-233182.91999999998,30837429.36,true,Actual
Bear,Total,2026-04-30,30837429.36,134448.47999999998,820157.04,3643.2,-61498.8,-286825.44,31447353.839999996,true,Actual
Bear,Total,2026-05-31,31447353.840000004,170863.2,1119731.4,14374.56,-139362.12,-119750.52,32493210.36,true,Actual
Bear,Total,2026-06-30,32493210.36,650292.36,510603.95999999996,20643.24,-95907.84,-562121.76,33016720.32,true,Actual
Bear,Total,2026-07-31,33016720.319999997,322765.2666909101,436994.5813347883,8534.9,-104217.9463818582,-192690.39162602008,33488106.73001782,false,FY2026 Reforecast
Bear,Total,2026-08-31,33488106.73001782,67087.87530892153,436994.5813347883,8534.9,-119276.81952464156,-225867.65514733698,33655579.61198955,false,FY2026 Reforecast
Bear,Total,2026-09-30,33655579.61198955,8853.588256038647,436994.5813347883,8534.9,-123270.19080273897,-226269.86399981234,33760422.62677783,false,FY2026 Reforecast
Bear,Total,2026-10-31,33760422.62677783,9609.986584541062,436994.5813347883,8534.9,-168475.12978515256,-279526.2186046856,33767560.74630732,false,FY2026 Reforecast
Bear,Total,2026-11-30,33767560.74630731,238973.1820781338,436994.5813347883,8534.9,-220333.33052479316,-361870.6794763289,33869859.39971912,false,FY2026 Reforecast
Bear,Total,2026-12-31,33869859.39971912,238973.1820781338,436994.5813347883,8534.9,-421980.65625984536,-578959.7039286686,33553421.702943526,false,FY2026 Reforecast
Bear,Total,2027-01-31,33553421.702943522,238973.1820781338,436994.5813347883,8534.9,-349420.58144840563,-502159.7321711993,33386344.05273684,false,Forward Runway Projection
Bear,Total,2027-02-28,33386344.05273684,238973.1820781338,436994.5813347883,8534.9,-180960.55541494736,-300881.3710054928,33589004.78972933,false,Forward Runway Projection
Bear,Total,2027-03-31,33589004.78972933,238973.1820781338,436994.5813347883,8534.9,-327051.0019787247,-465684.5180693044,33480771.93309422,false,Forward Runway Projection
Bear,Total,2027-04-30,33480771.93309422,238973.1820781338,436994.5813347883,8534.9,-131312.94917409946,-243128.9134744312,33790832.73385861,false,Forward Runway Projection
Bear,Total,2027-05-31,33790832.73385861,238973.1820781338,436994.5813347883,8534.9,-91526.31135158356,-208994.23947114017,34174814.8464488,false,Forward Runway Projection
Bear,Total,2027-06-30,34174814.84644881,238973.1820781338,436994.5813347883,8534.9,-255407.6199472453,-385079.22024637763,34218830.66966811,false,Forward Runway Projection
Bear,Total,2027-07-31,34218830.66966811,238973.1820781338,436994.5813347883,8534.9,-28307.734047016653,-108814.46725811437,34766211.1317759,false,Forward Runway Projection
Bear,Total,2027-08-31,34766211.1317759,238973.1820781338,436994.5813347883,8534.9,-14770.345229089562,-91930.70843257652,35344012.741527155,false,Forward Runway Projection
Bear,Total,2027-09-30,35344012.741527155,238973.1820781338,436994.5813347883,8534.9,-69968.70073422123,-155644.5285180927,35802902.17568776,false,Forward Runway Projection
Bear,Total,2027-10-31,35802902.17568776,238973.1820781338,436994.5813347883,8534.9,-19431.081262668922,-101185.75850958041,36366787.999328434,false,Forward Runway Projection
Bear,Total,2027-11-30,36366787.999328434,238973.1820781338,436994.5813347883,8534.9,-14806.833780493986,-93608.22237575245,36942875.60658511,false,Forward Runway Projection
Bear,Total,2027-12-31,36942875.60658511,238973.1820781338,436994.5813347883,8534.9,-44492.25194085569,-126064.20658790178,37456821.81146927,false,Forward Runway Projection
Bull,Enterprise,2024-01-31,7243149.6,252805.68,17807.52,0.0,-170906.88,0.0,7342855.92,true,Actual
Bull,Enterprise,2024-02-29,7342855.92,149726.04,5976.24,0.0,-14219.28,0.0,7484338.92,true,Actual
Bull,Enterprise,2024-03-31,7484338.92,589680.24,107364.6,0.0,0.0,-86629.2,8094754.56,true,Actual
Bull,Enterprise,2024-04-30,8094754.56,99912.0,280066.44,0.0,0.0,0.0,8474733.0,true,Actual
Bull,Enterprise,2024-05-31,8474733.0,180761.88,68119.32,0.0,0.0,0.0,8723614.2,true,Actual
Bull,Enterprise,2024-06-30,8723614.2,225501.36,176772.84,0.0,0.0,0.0,9125888.4,true,Actual
Bull,Enterprise,2024-07-31,9125888.4,0.0,26895.84,0.0,-6522.6,0.0,9146261.64,true,Actual
Bull,Enterprise,2024-08-31,9146261.64,0.0,76411.56,0.0,0.0,-340061.88,8882611.32,true,Actual
Bull,Enterprise,2024-09-30,8882611.32,174091.44,21904.44,0.0,0.0,0.0,9078607.2,true,Actual
Bull,Enterprise,2024-10-31,9078607.2,252620.64,25480.68,0.0,-10339.2,-113261.4,9233107.92,true,Actual
Bull,Enterprise,2024-11-30,9233107.92,227905.92,32363.52,0.0,-45675.24,0.0,9447702.12,true,Actual
Bull,Enterprise,2024-12-31,9447702.12,704803.68,4033.44,0.0,-75544.68,0.0,10080994.56,true,Actual
Bull,Enterprise,2025-01-31,10080994.56,483067.68,53838.24,0.0,-201625.2,0.0,10416275.28,true,Actual
Bull,Enterprise,2025-02-28,10416275.28,126450.24,99623.52,0.0,-62205.6,0.0,10580143.44,true,Actual
Bull,Enterprise,2025-03-31,10580143.44,60097.2,20297.76,0.0,-11530.8,0.0,10649007.6,true,Actual
Bull,Enterprise,2025-04-30,10649007.6,0.0,258455.04,0.0,-61589.4,0.0,10845873.24,true,Actual
Bull,Enterprise,2025-05-31,10845873.24,0.0,23069.4,0.0,0.0,0.0,10868942.64,true,Actual
Bull,Enterprise,2025-06-30,10868942.64,77274.96,0.0,0.0,-9301.68,0.0,10936915.92,true,Actual
Bull,Enterprise,2025-07-31,10936915.92,0.0,19308.84,0.0,0.0,0.0,10956224.76,true,Actual
Bull,Enterprise,2025-08-31,10956224.76,0.0,60897.72,0.0,0.0,0.0,11017122.48,true,Actual
Bull,Enterprise,2025-09-30,11017122.48,0.0,28725.96,0.0,0.0,0.0,11045848.44,true,Actual
Bull,Enterprise,2025-10-31,11045848.44,65671.56,36248.04,0.0,-39511.2,0.0,11108256.84,true,Actual
Bull,Enterprise,2025-11-30,11108256.84,437562.48,110926.32,0.0,0.0,-252620.64,11404125.0,true,Actual
Bull,Enterprise,2025-12-31,11404125.0,200082.36,6435.24,0.0,-8846.16,0.0,11601796.44,true,Actual
Bull,Enterprise,2026-01-31,11601796.44,0.0,22979.64,0.0,-184766.76,0.0,11440009.32,true,Actual
Bull,Enterprise,2026-02-28,11440009.32,164833.56,56577.12,0.0,0.0,0.0,11661420.0,true,Actual
Bull,Enterprise,2026-03-31,11661420.0,122294.16,10617.84,0.0,0.0,0.0,11794332.0,true,Actual
Bull,Enterprise,2026-04-30,11794332.0,0.0,386237.64,0.0,-27607.08,0.0,12152962.56,true,Actual
