path,month_end_date,fiscal_year,fiscal_quarter,is_actual,period_label,phase6_total_revenue,phase6_gross_profit,phase6_sales_marketing,phase6_total_opex,phase6_operating_income,phase6_commission_treatment,asc340_gaap_commission_expense,asc340_immediate_expense,asc340_amortisation,commission_accounting_adjustment,enhanced_sales_marketing,enhanced_total_opex,enhanced_operating_income,enhanced_operating_margin,phase6_operating_margin,adjustment_pct_of_revenue,commission_earned,commission_paid_cash,gaap_less_cash_commission,cumulative_expense_deferred
Bull,2025-07-31,2025,2025Q3,true,Actual,2298434.55,1753982.0699999998,1137773.4,2304780.94,-550798.8700000001,29330.07,29330.066916833337,12261.521664,17068.545252833337,-0.003083166662690928,1137773.3969168332,2304780.9369168333,-550798.8669168334,-0.23964087509771967,-0.23964087643913992,-1.3414202561003656e-09,29906.150400000002,38691.866474999995,-9361.799558166658,447221.3224702499
Bull,2025-08-31,2025,2025Q3,true,Actual,2333202.0,1794925.0,1136819.56,2338168.07,-543243.0699999998,33601.89,33601.88455575,15897.855903,17704.028652750003,-0.005444249996799044,1136819.55455575,2338168.0645557498,-543243.0645557499,-0.23283156132891616,-0.23283156366229749,-2.3333813346632845e-09,38775.2583,39521.846403,-5919.961847250001,452394.6962144999
Bull,2025-09-30,2025,2025Q3,true,Actual,2357308.6,1812087.04,1217022.63,2416087.6199999996,-604000.5799999996,46341.94,46341.93011941666,27537.161279999997,18804.76883941667,-0.009880583340418525,1217022.6201194166,2416087.6101194164,-604000.5701194162,-0.2562246496362064,-0.25622465382767434,-4.191467905567614e-09,67163.808,55112.812461,-8770.88234158334,473216.5740950832
Bull,2025-10-31,2025,2025Q4,true,Actual,2381831.66,1819406.1800000002,1228561.59,2503410.46,-684004.2799999998,37317.15,37317.149872333335,17800.830230999996,19516.319641333335,-0.00012766666623065248,1228561.5898723335,2503410.4598723333,-684004.2798723332,-0.28717574434808424,-0.2871757444016844,-5.3600205411096295e-11,43416.6591,47688.286887,-10371.137014666667,479316.0833227499
Bull,2025-11-30,2025,2025Q4,true,Actual,2442439.8,1850229.4899999998,1236147.9,2476525.4,-626295.9100000001,63789.0,63789.001982999995,42570.996179999995,21218.005803000004,0.0019829999946523458,1236147.9019829999,2476525.401983,-626295.9119830001,-0.2564222512190475,-0.25642225040715444,8.118930893004389e-10,103831.698,82200.476865,-18411.47488200001,519358.7793397499
Bull,2025-12-31,2025,2025Q4,true,Actual,2501575.0,1915763.42,1210853.23,2455460.07,-539696.6499999999,52494.14,52494.15615675,30074.005160999997,22420.150995750002,0.016156750003574416,1210853.24615675,2455460.0861567496,-539696.6661567499,-0.21574274853112538,-0.2157427420724943,6.458631063859535e-09,73351.2321,75923.402073,-23429.24591625,540215.8552829999
Bull,2026-01-31,2026,2026Q1,true,Actual,2556450.8699999996,2008456.7799999998,1092738.15,2329096.32,-320639.54000000004,41272.759999999995,41272.756719916666,18127.977882,23144.77883791667,-0.0032800833287183195,1092738.1467199165,2329096.3167199166,-320639.53671991674,-0.1254237038085214,-0.1254237050915827,-1.283061359484808e-09,44214.5802,59230.48978499999,-17957.733065083325,543157.6787630833
Bull,2026-02-28,2026,2026Q1,true,Actual,2574340.8,2019081.1099999999,1111024.78,2384215.15,-365134.04000000004,39347.53,39347.535296250004,15579.979499999998,23767.555796250002,0.005296250004903413,1111024.7852962501,2384215.15529625,-365134.04529625,-0.14183593924170804,-0.14183593718438525,2.057322793044112e-09,37999.94999999999,47011.76435999999,-7664.229063749983,541810.0934668332
Bull,2026-03-31,2026,2026Q1,true,Actual,2590119.8200000003,2000890.3600000003,1203029.25,2624880.22,-623989.8599999999,44715.22,44715.21432916667,20142.504231,24572.71009816667,-0.005670833328622393,1203029.2443291666,2624880.214329167,-623989.8543291666,-0.2409115784956877,-0.24091158068509733,-2.1894096500224427e-09,49128.0591,46849.633880999994,-2134.4195518333217,546222.9382376666
Bull,2026-04-30,2026,2026Q2,true,Actual,2610974.62,2046708.4200000002,1324853.52,2697201.74,-650493.3200000001,60785.25,60785.24904358334,34820.656341,25964.592702583337,-0.0009564166612108238,1324853.5190435834,2697201.7390435836,-650493.3190435834,-0.24913812415517977,-0.24913812452148618,-3.6630637995662467e-10,84928.4301,68495.80355999999,-7710.554516416647,570366.1192940833
Bull,2026-05-31,2026,2026Q2,true,Actual,2644177.26,2057214.4899999998,1271678.48,2572074.1399999997,-514859.6499999999,51719.32,51719.32068216667,24764.806838999997,26954.51384316667,0.00068216666841181,1271678.4806821668,2572074.1406821664,-514859.65068216657,-0.19471449908852428,-0.19471449883053601,2.579882516695609e-10,60401.9679,63568.626258,-11849.305575833328,579048.7665119166
Bull,2026-06-30,2026,2026Q2,true,Actual,2719270.69,2118762.34,1288126.25,2568678.39,-449916.0500000003,57002.89,57002.88741150001,28893.419796000002,28109.467615500005,-0.002588499992270954,1288126.2474115,2568678.3874115003,-449916.0474115003,-0.16545467469128655,-0.1654546756431962,-9.519096431958945e-10,70471.7556,69325.890999,-12323.003587499988,592517.6347004166
Bull,2026-07-31,2026,2026Q3,false,FY2026 Reforecast,2796656.016353307,2212290.2340530693,1294213.2448508467,2610942.8783210483,-398652.6442679791,58299.669372194185,60650.371524477916,31290.146038860847,29360.225485617073,2350.7021522837313,1296563.9470031303,2613293.580473332,-401003.3464202628,-0.14338672474391406,-0.14254618442056427,0.0008405403233497854,76317.42936307524,73089.19982221439,-12438.828297736472,608184.6925390139
Bull,2026-08-31,2026,2026Q3,false,FY2026 Reforecast,2803924.5622889535,2187339.9543958716,1368872.5423194899,2738709.6545706852,-551369.7001748136,45535.3516036122,48626.584831740416,18525.828270278867,30100.756561461552,3091.2332281282143,1371963.775547618,2741800.8877988136,-554460.9334029418,-0.19774459729056107,-0.19664213067298392,0.0011024666175771575,45184.947000680164,56494.2519839086,-7867.667152168186,604743.0547079536
Bull,2026-09-30,2026,2026Q3,false,FY2026 Reforecast,2845782.366397408,2230734.521216756,1361774.8862944536,2728998.855000197,-498264.33378344076,42628.090461154454,46343.64310699368,15618.56712782112,30725.075979172558,3715.552645839227,1365490.438940293,2732714.4076460362,-501979.88642928,-0.17639433442155902,-0.17508869956707684,0.0013056348544821777,38094.06616541737,46371.34718258321,-27.704075589528657,596493.4777663773
Bull,2026-10-31,2026,2026Q4,false,FY2026 Reforecast,2881493.7318829643,2267976.986846446,1357641.2919339845,2722258.304128253,-454281.31728180684,42665.852535354454,47007.234058510236,15656.32920202112,31350.90485648912,4341.381523155782,1361982.6734571403,2726599.6856514085,-458622.6988049626,-0.15916144245966043,-0.15765479975031857,0.0015066427093418757,38186.168785417365,40670.064556060475,6337.16950244976,587672.4124932844
Bull,2026-11-30,2026,2026Q4,false,FY2026 Reforecast,2978621.2280756454,2366629.941588296,1370321.2837659004,2732337.5117301913,-365707.5701418952,59498.2499471302,65138.3000815421,32488.72661379687,32649.573467745227,5640.050134411897,1375961.3339003124,2737977.5618646033,-371347.6202763071,-0.12467097755702838,-0.12277746720356338,0.0018935103534650096,79240.79661901675,62675.455969051516,2462.8441124905803,601774.9090307591
Bull,2026-12-31,2026,2026Q4,false,FY2026 Reforecast,3022505.9851510613,2412034.5365131856,1366329.9985040843,2725751.59980282,-313717.0632896344,59640.50659598614,66584.91175241463,32630.9832626528,33953.928489761834,6944.405156428489,1373274.4036605128,2732696.0049592485,-320661.4684460629,-0.10609126004097444,-0.10379369464638304,0.0022975653945914074,79587.76405525074,72051.99029154691,-5467.078539132286,614777.7613335953
Bull,2027-01-31,2027,2027Q1,false,Forward Runway Projection,3065507.5132104703,2456550.302539873,1362107.4791151567,2718940.5966310073,-262390.29409113433,59532.75222860032,67297.58748552256,32523.228895266984,34774.35859025557,7764.835256922233,1369872.314372079,2726705.4318879293,-270155.12934805657,-0.08812737472795369,-0.08559440580732293,0.0025329689206307674,79324.94852504143,77728.06364056114,-10430.476155038588,626805.1223731141
Bull,2027-02-28,2027,2027Q1,false,Forward Runway Projection,3102256.8543657768,2494808.3025202816,1357906.3203815364,2712157.082350651,-217348.77983036917,59427.668003788414,67782.12132318954,32418.144670455076,35363.97665273446,8354.453319401124,1366260.7737009374,2720511.535670052,-225703.2331497703,-0.07275452799214233,-0.0700615036193719,0.0026930243727704174,79068.64553769532,79207.15786049554,-11425.036537306005,638091.6465876199
Bull,2027-03-31,2027,2027Q1,false,Forward Runway Projection,3154747.6870672964,2548802.2355675586,1353726.3701627215,2705400.89020988,-156598.65464232164,59325.187755681334,67650.17760612958,32315.664422348003,35334.51318378157,8324.989850448248,1362051.3600131697,2713725.8800603286,-164923.64449276988,-0.05227791914036888,-0.0496390425403238,0.0026388766000450866,78818.6937130439,78977.82112008164,-11327.643513952062,649260.1626945343
Bull,2027-04-30,2027,2027Q2,false,Forward Runway Projection,3206742.5927470517,2602294.7036996544,1349567.4783576725,2698671.8555313516,-96377.1518316972,59225.24695799372,68040.24742000425,32215.72362466038,35824.52379534387,8815.000462010532,1358382.478819683,2707486.855993362,-105192.15229370774,-0.032803428791456264,-0.030054533235589653,0.002748895555866607,78574.93566990337,78730.11991552208,-10689.872495517833,659794.8509444334
Bull,2027-05-31,2027,2027Q2,false,Forward Runway Projection,3263841.098201866,2660885.2542227083,1345429.4968623044,2691969.8156696553,-31084.561446947046,59127.782683395126,67974.84390154229,32118.259350061802,35856.58455148049,8847.061218147166,1354276.5580804516,2700816.8768878025,-39931.62266509421,-0.01223454863874763,-0.00952391998007266,0.0027106286586749706,78337.21792698,78488.55672232993,-10513.712820787638,670157.2249698711
Bull,2027-06-30,2027,2027Q2,false,Forward Runway Projection,3334237.505602681,2732768.2097406504,1341312.279527997,2685294.6099697426,47473.59977090778,59032.73356388822,68488.87937283196,32023.21023055489,36465.66914227706,9456.145808943736,1350768.4253369407,2694750.755778686,38017.45396196404,0.011402143338043996,0.01423821779076493,0.002836074452720934,78105.39080623144,78252.97944119017,-9764.10006835821,679773.7364032706
Bull,2027-07-31,2027,2027Q3,false,Forward Runway Projection,3395352.7242009584,2795364.4998618877,1337215.6821210943,2678646.0797263407,116718.42013554694,58940.0397521685,69293.2092176341,31930.516418835163,37362.69279879893,10353.169465465595,1347568.85158656,2688999.249191806,106365.25067008135,0.03132671604689104,0.03437593370008848,0.003049217653197444,77879.30833862236,78023.23974179376,-8730.030524159665,688359.8355242589
Bull,2027-08-31,2027,2027Q3,false,Forward Runway Projection,3463576.982327435,2865064.3731983467,1333139.562283372,2672024.068144336,193040.30505401082,58849.64288394179,69668.85942431315,31840.119550608462,37828.7398737047,10819.216540371359,1343958.7788237433,2682843.2846847074,182221.08851363946,0.05261066505621352,0.055734376928528,0.003123711872314477,77658.82817221576,77799.19296944204,-8130.333545128888,696349.8042721614
Bull,2027-09-30,2027,2027Q3,false,Forward Runway Projection,3545962.0333505906,2948919.6033242205,1329083.7794934434,2665428.4203000963,283491.18302412424,58761.48604117537,70195.08695348282,31751.96270784203,38443.12424564079,11433.600912307455,1340517.3804057508,2676862.0212124037,272057.5821118168,0.07672320784967591,0.07994760811250214,0.0032244002628262236,77443.81148254155,77580.69805396552,-7385.611100482696,703598.5288012201
Bull,2027-10-31,2027,2027Q4,false,Forward Runway Projection,3625102.061036254,3029524.3941358607,1325048.1950290918,2658858.983103719,370665.41103214165,58675.5137162597,70748.3541222966,31665.99038292637,39082.36373937023,12072.8404060369,1337121.0354351287,2670931.823509756,358592.5706261048,0.09891930339848122,0.10224964836608906,0.003330344967607841,77234.12288518627,77367.61742089955,-6619.263298602949,710084.2975641098
Bull,2027-11-30,2027,2027Q4,false,Forward Runway Projection,3703799.403164824,3109681.1034692777,1320907.2725349455,2652190.2058666237,457490.89760265406,58466.272381513234,70704.15001746992,31456.749048179903,39247.40096929002,12237.877635956684,1333145.1501709023,2664428.0835025804,445253.0199666974,0.12021520916770963,0.12351935075418422,0.003304141586474596,76723.77816629245,76979.36411614984,-6275.21409867992,716103.9257129324
Bull,2027-12-31,2027,2027Q4,false,Forward Runway Projection,3785332.1262327586,3192667.8178019086,1316783.5897519325,2645544.652030923,547123.1657709857,58256.42222044907,69743.96758921255,31246.898887115738,38497.06870209682,11487.54536876348,1328271.135120696,2657032.1973996866,535635.6204022222,0.14150293885448248,0.1445376911524786,0.0030347522979961403,76211.94850516034,76522.0482595196,-6778.080670307041,722571.90662888
