acquisition_quarter,acquisition_quarter_start,segment,customer_id,quarter_end_date,quarters_since_acquisition,arr
2023Q4,2023-10-01 00:00:00,SMB,CUST-00993,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00928,2025-03-31,5,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00940,2024-03-31,1,11479.08
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01084,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,Mid-Market,CUST-01084,2024-03-31,1,29401.92
2023Q4,2023-10-01 00:00:00,SMB,CUST-00955,2024-03-31,1,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-00933,2026-06-30,10,0.00
2023Q4,2023-10-01 00:00:00,SMB,CUST-01004,2024-12-31,4,4536.36
2023Q4,2023-10-01 00:00:00,Enterprise,CUST-01117,2024-03-31,1,220581.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2024-03-31,0,149726.04
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2024-06-30,1,154205.04
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2024-09-30,2,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2024-12-31,3,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2025-03-31,4,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2025-06-30,5,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2025-09-30,6,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2025-12-31,7,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2026-03-31,8,169776.96
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01323,2026-06-30,9,169776.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2024-03-31,0,31149.36
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2024-06-30,1,31149.36
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2024-09-30,2,31149.36
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2024-12-31,3,31149.36
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01276,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2024-03-31,0,14756.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01122,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2024-03-31,0,7088.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2024-06-30,1,7088.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2024-09-30,2,7088.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2024-12-31,3,7088.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2025-03-31,4,8088.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2025-06-30,5,8088.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2025-09-30,6,8088.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2025-12-31,7,8088.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2026-03-31,8,8373.60
2024Q1,2024-01-01 00:00:00,SMB,CUST-01126,2026-06-30,9,8373.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2024-03-31,0,43601.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2024-06-30,1,43601.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2024-09-30,2,43601.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2024-12-31,3,61756.08
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2025-03-31,4,55803.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2025-06-30,5,95017.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2024-03-31,0,8211.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2024-06-30,1,8211.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2024-09-30,2,8211.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2024-12-31,3,8211.72
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01125,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2024-03-31,0,8882.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2024-06-30,1,10249.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2024-09-30,2,10249.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2024-12-31,3,10249.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01136,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2024-03-31,0,9757.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2024-06-30,1,9757.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2024-09-30,2,9757.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2024-12-31,3,9757.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2025-03-31,4,9757.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01146,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2024-03-31,0,21631.56
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2024-06-30,1,23576.40
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2024-09-30,2,23576.40
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2024-12-31,3,27465.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2025-03-31,4,27465.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2025-06-30,5,32553.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2025-09-30,6,32553.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2025-12-31,7,32553.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2026-03-31,8,32553.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01286,2026-06-30,9,33944.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2024-03-31,0,11248.56
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2024-06-30,1,11873.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2024-09-30,2,11873.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2024-12-31,3,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2025-03-31,4,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2025-06-30,5,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2025-09-30,6,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2025-12-31,7,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2026-03-31,8,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01133,2026-06-30,9,13632.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2024-03-31,0,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2024-06-30,1,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2024-09-30,2,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2024-12-31,3,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2025-03-31,4,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2025-06-30,5,3300.84
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2025-09-30,6,5415.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01139,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2024-03-31,0,9906.96
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01148,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2024-03-31,0,8738.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2024-06-30,1,6722.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2024-09-30,2,7394.40
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2024-12-31,3,8066.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2025-03-31,4,11293.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2025-06-30,5,13175.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2025-09-30,6,13175.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2025-12-31,7,13175.52
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01157,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2024-03-31,0,2650.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2024-06-30,1,2650.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2024-09-30,2,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2024-12-31,3,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2025-03-31,4,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2025-06-30,5,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2025-09-30,6,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2025-12-31,7,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2026-03-31,8,3975.12
2024Q1,2024-01-01 00:00:00,SMB,CUST-01159,2026-06-30,9,3975.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2024-03-31,0,43026.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2024-06-30,1,43026.96
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2024-09-30,2,69150.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2024-12-31,3,69150.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01278,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2024-03-31,0,15651.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2024-06-30,1,15651.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2024-09-30,2,24595.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2024-12-31,3,34434.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2025-03-31,4,34434.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2025-06-30,5,25766.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2025-09-30,6,25766.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2025-12-31,7,25766.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2026-03-31,8,25766.16
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01283,2026-06-30,9,29280.60
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2024-03-31,0,252805.68
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2024-06-30,1,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2024-09-30,2,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2024-12-31,3,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2025-03-31,4,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2025-06-30,5,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2025-09-30,6,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2025-12-31,7,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2026-03-31,8,346814.16
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01322,2026-06-30,9,413933.16
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2024-03-31,0,4624.44
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01145,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2024-03-31,0,2812.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2024-06-30,1,2812.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2024-09-30,2,2812.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2024-12-31,3,2812.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2025-03-31,4,2812.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2025-06-30,5,1874.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2025-09-30,6,1874.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2025-12-31,7,1874.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2026-03-31,8,1874.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01151,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2024-03-31,0,32049.84
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2024-06-30,1,91876.32
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2024-09-30,2,91876.32
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2024-12-31,3,128626.80
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2025-03-31,4,95682.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2025-06-30,5,95682.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2025-09-30,6,95682.60
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2025-12-31,7,133955.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2026-03-31,8,95687.52
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01279,2026-06-30,9,95687.52
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01280,2026-06-30,9,24886.32
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2024-03-31,0,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2024-06-30,1,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2024-09-30,2,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2024-12-31,3,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2025-03-31,4,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2025-06-30,5,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2025-09-30,6,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2025-12-31,7,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2026-03-31,8,589680.24
2024Q1,2024-01-01 00:00:00,Enterprise,CUST-01324,2026-06-30,9,589680.24
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2025-09-30,6,103298.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2025-12-31,7,103298.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2026-03-31,8,104073.12
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01281,2026-06-30,9,146305.68
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2024-03-31,0,5386.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2024-06-30,1,9578.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2024-09-30,2,9578.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2024-12-31,3,9578.04
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2025-03-31,4,5386.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2025-06-30,5,5386.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2025-09-30,6,5386.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2025-12-31,7,5386.08
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2026-03-31,8,5386.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01130,2026-06-30,9,5386.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2024-03-31,0,3207.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2024-06-30,1,3207.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2024-09-30,2,3207.36
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2024-12-31,3,5131.80
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01135,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2024-03-31,0,7168.56
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2024-06-30,1,7168.56
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2024-09-30,2,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2024-12-31,3,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2025-03-31,4,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2025-06-30,5,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2025-09-30,6,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2025-12-31,7,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2026-03-31,8,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01141,2026-06-30,9,9775.20
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2024-03-31,0,3161.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2024-06-30,1,3161.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2024-09-30,2,4426.56
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01142,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2024-03-31,0,32476.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2024-06-30,1,32476.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2024-09-30,2,73810.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2024-12-31,3,73810.68
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2025-03-31,4,103334.88
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2025-06-30,5,76106.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2025-09-30,6,76106.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2025-12-31,7,76106.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2026-03-31,8,76106.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01285,2026-06-30,9,78393.24
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2024-03-31,0,12254.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2024-06-30,1,12254.88
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2024-09-30,2,17156.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2024-12-31,3,17156.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2025-03-31,4,17156.76
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2025-06-30,5,22574.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2025-09-30,6,22574.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2025-12-31,7,22574.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2026-03-31,8,22574.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01127,2026-06-30,9,22574.64
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2024-03-31,0,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2024-06-30,1,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2024-09-30,2,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01131,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2024-03-31,0,7507.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2024-06-30,1,7507.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2024-09-30,2,7507.32
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2024-12-31,3,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2025-03-31,4,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2025-06-30,5,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2025-09-30,6,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2025-12-31,7,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2026-03-31,8,0.00
2024Q1,2024-01-01 00:00:00,SMB,CUST-01149,2026-06-30,9,0.00
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2024-03-31,0,49592.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2024-06-30,1,49592.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2024-09-30,2,49592.64
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2024-12-31,3,59259.36
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2025-03-31,4,51919.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2025-06-30,5,51919.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2025-09-30,6,51919.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2025-12-31,7,51919.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2026-03-31,8,54148.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01277,2026-06-30,9,54148.20
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2024-03-31,0,15817.92
2024Q1,2024-01-01 00:00:00,Mid-Market,CUST-01284,2024-06-30,1,15817.92
