customer_id,customer_name,segment,employee_count,region,acquisition_date,acquisition_channel,initial_contract_type,journey_archetype,account_owner_rep_id,csm_id,customer_status,churn_date,first_arr
CUST-01271,Rasmussen Electrical Contractors Partners,Mid-Market,154,Southwest,2024-12-09,Inbound - Paid,annual,land_and_expand,REP-026,EMP-0153,Active,,28368.46
CUST-01272,Silverpoint Energy Services Co.,Enterprise,1568,South Central,2024-01-24,Trade Show / Event,multi_year,expand_then_contract,REP-014,EMP-0172,Active,,253478.68
CUST-01273,Harborview Fire Protection LLC,Enterprise,709,Southwest,2024-02-28,Trade Show / Event,multi_year,land_and_expand,REP-029,EMP-0103,Active,,149815.78
CUST-01274,Palouse Glass & Glazing Holdings,Enterprise,2311,Great Lakes,2024-03-21,Partner / Referral,multi_year,land_and_expand,REP-014,EMP-0258,Active,,434307.46
CUST-01275,Front Range Heating & Air Holdings,Enterprise,728,Midwest,2024-04-15,Inbound - Organic,multi_year,expand_then_contract,REP-033,EMP-0289,Active,,99971.86
CUST-01276,Meridian HVAC Group,Enterprise,955,Canada,2024-05-14,Trade Show / Event,multi_year,land_and_expand,REP-014,EMP-0042,Active,,181482.55
CUST-01277,Chesapeake Industrial Services,Enterprise,964,South Central,2024-06-06,Outbound - SDR,annual,steady,REP-029,EMP-0303,Active,,226473.14
CUST-01278,Blackhawk Heating & Air,Enterprise,738,West,2024-09-25,Outbound - SDR,annual,expand_then_contract,REP-033,EMP-0317,Active,,174195.88
CUST-01279,Stavros Security Systems,Enterprise,1262,Canada,2024-10-26,Outbound - SDR,annual,slow_decay,REP-029,EMP-0322,Churned,2025-10-25,253609.07
CUST-01280,Marchetti Glass & Glazing Holdings,Enterprise,1380,Mountain,2024-11-25,Partner / Referral,multi_year,slow_decay,REP-014,EMP-0096,Active,,228854.83
CUST-01281,Rasmussen Facility Services Partners,Enterprise,1790,Canada,2024-12-27,Outbound - SDR,multi_year,land_and_expand,REP-029,EMP-0022,Active,,596022.52
CUST-01282,Summit Line Pipefitting,Enterprise,698,West,2024-12-27,Trade Show / Event,multi_year,land_and_expand,REP-029,EMP-0301,Active,,111160.89
CUST-01283,Lomeli Energy Services & Sons,SMB,22,Northeast,2025-01-28,Partner / Referral,annual,expand_then_contract,REP-038,EMP-0022,Active,,7165.86
CUST-01284,Sierra Nevada Restoration & Sons,SMB,42,Southwest,2025-01-14,Inbound - Paid,monthly,slow_decay,REP-030,EMP-0022,Churned,2025-06-30,18170.91
CUST-01285,Fieldstone Controls,SMB,21,Southeast,2025-01-07,Trade Show / Event,annual,fast_churn,REP-030,EMP-0080,Churned,2026-01-06,9347.71
CUST-01286,Kettle Moraine Plumbing & Heating Co.,SMB,14,Canada,2025-01-29,Inbound - Organic,annual,land_and_expand,REP-030,EMP-0301,Active,,5518.09
CUST-01287,Fraser Valley Fire & Life Safety,SMB,7,West,2025-01-27,Outbound - SDR,monthly,steady,REP-038,EMP-0080,Churned,2025-03-31,3844.44
CUST-01288,Bitterroot Pipefitting Corp.,SMB,21,Great Lakes,2025-01-10,Inbound - Organic,annual,expand_then_contract,REP-038,EMP-0022,Churned,2026-01-09,14393.63
CUST-01289,Holloway Industrial Services Inc.,SMB,12,West,2025-01-29,Inbound - Paid,monthly,churn_and_return,REP-038,EMP-0171,Churned,2026-04-30,8654.78
CUST-01290,Ackerley Plumbing & Heating & Sons,SMB,10,Great Lakes,2025-01-17,Partner / Referral,monthly,steady,REP-037,EMP-0238,Active,,7916.45
CUST-01291,Anchor Bay Mechanical,SMB,24,Canada,2025-01-28,Outbound - SDR,monthly,steady,REP-030,EMP-0153,Churned,2025-03-31,10320.60
CUST-01292,Ruzicka Property Services Holdings,SMB,15,Midwest,2025-01-28,Partner / Referral,monthly,fast_churn,REP-038,EMP-0153,Churned,2025-03-31,9398.13
CUST-01293,Copperfield HVAC Co.,SMB,8,West,2025-01-28,Inbound - Organic,monthly,land_and_expand,REP-037,EMP-0080,Active,,3568.86
CUST-01294,Stonebridge Mechanical Systems,SMB,26,West,2025-01-27,Inbound - Paid,monthly,land_and_expand,REP-035,EMP-0238,Active,,8769.31
CUST-01295,Adirondack Energy Services,SMB,44,Midwest,2025-01-31,Inbound - Organic,monthly,churn_and_return,REP-030,EMP-0301,Active,,9681.81
CUST-01296,Silverpoint Elevator Services,SMB,21,Midwest,2025-02-14,Inbound - Organic,monthly,steady,REP-037,EMP-0225,Churned,2026-06-30,5464.85
CUST-01297,Gallardo Heating & Air,SMB,5,Great Lakes,2025-02-27,Inbound - Organic,monthly,fast_churn,REP-038,EMP-0225,Churned,2025-03-31,1384.20
CUST-01298,Fieldstone Utility Services Co.,SMB,29,South Central,2025-02-25,Inbound - Paid,monthly,fast_churn,REP-043,EMP-0178,Churned,2025-03-31,8359.73
CUST-01299,Summit Line Boiler Works Group,SMB,17,Mountain,2025-02-25,Partner / Referral,monthly,steady,REP-030,EMP-0240,Active,,9849.47
CUST-01300,Silverpoint Controls & Sons,SMB,34,Midwest,2025-02-02,Inbound - Paid,annual,slow_decay,REP-030,EMP-0172,Churned,2026-02-01,16913.08
CUST-01301,Chesapeake Refrigeration Co.,SMB,15,Northeast,2025-02-07,Inbound - Paid,monthly,steady,REP-038,EMP-0042,Active,,9068.68
CUST-01302,Blackhawk Industrial Services,SMB,13,West,2025-02-26,Inbound - Organic,monthly,steady,REP-038,EMP-0042,Active,,2663.99
CUST-01303,Northrup Glass & Glazing Inc.,SMB,19,Mid-Atlantic,2025-02-25,Trade Show / Event,annual,steady,REP-038,EMP-0182,Active,,7976.34
CUST-01304,Bitterroot Plumbing & Heating,SMB,8,Southwest,2025-02-28,Inbound - Paid,monthly,fast_churn,REP-038,EMP-0070,Churned,2025-03-31,3008.80
CUST-01305,Sierra Nevada Elevator Services Corp.,SMB,14,South Central,2025-02-03,Inbound - Paid,annual,steady,REP-038,EMP-0154,Active,,5669.78
CUST-01306,Harborview Roofing,SMB,46,Northeast,2025-02-20,Inbound - Paid,monthly,fast_churn,REP-043,EMP-0119,Churned,2025-08-31,21613.28
CUST-01307,Okonkwo Mechanical Holdings,SMB,9,Southeast,2025-02-25,Partner / Referral,monthly,land_and_expand,REP-030,EMP-0219,Active,,3551.14
CUST-01308,Jessup Mechanical Systems LLC,SMB,48,Midwest,2025-02-09,Outbound - SDR,annual,expand_then_contract,REP-038,EMP-0213,Active,,29165.07
CUST-01309,Fontaine HVAC,SMB,26,Canada,2025-03-29,Partner / Referral,annual,fast_churn,REP-038,EMP-0301,Churned,2026-03-28,12983.06
CUST-01310,Brazos Boiler Works Holdings,SMB,17,South Central,2025-03-17,Inbound - Organic,monthly,steady,REP-038,EMP-0199,Active,,6496.90
CUST-01311,Whitcomb Mechanical Contractors Services,SMB,15,Southwest,2025-03-16,Inbound - Paid,monthly,slow_decay,REP-038,EMP-0182,Churned,2026-06-30,8545.61
CUST-01312,Delgado Fire Protection,SMB,24,Canada,2025-03-30,Partner / Referral,monthly,steady,REP-038,EMP-0154,Active,,8786.99
CUST-01313,Mahoney Boiler Works Group,SMB,5,Northeast,2025-03-30,Outbound - SDR,monthly,fast_churn,REP-035,EMP-0103,Churned,2025-06-30,2252.52
CUST-01314,Copperfield Building Services LLC,SMB,13,Southwest,2025-03-16,Inbound - Organic,monthly,fast_churn,REP-038,EMP-0199,Churned,2025-04-30,6482.69
CUST-01315,Uphoff Landscape Services Holdings,SMB,11,Southeast,2025-03-28,Trade Show / Event,monthly,expand_then_contract,REP-038,EMP-0033,Churned,2026-06-30,4967.47
CUST-01316,Rio Grande Plumbing Services,SMB,21,Southwest,2025-03-04,Inbound - Paid,monthly,fast_churn,REP-038,EMP-0219,Churned,2026-01-31,9108.36
CUST-01317,Adirondack Building Services Partners,SMB,33,Canada,2025-03-12,Inbound - Paid,monthly,steady,REP-030,EMP-0225,Active,,12991.49
CUST-01318,Draeger Property Services,SMB,11,Southwest,2025-03-30,Outbound - SDR,monthly,steady,REP-038,EMP-0263,Active,,7203.45
CUST-01319,Harborview Property Services,SMB,10,Northeast,2025-03-21,Inbound - Organic,monthly,land_and_expand,REP-035,EMP-0153,Active,,6208.22
CUST-01320,Wasatch Restoration,SMB,23,South Central,2025-03-23,Partner / Referral,annual,steady,REP-038,EMP-0213,Active,,7062.37
CUST-01321,Whitcomb Electric Holdings,SMB,5,South Central,2025-03-26,Inbound - Paid,annual,land_and_expand,REP-035,EMP-0096,Active,,2806.81
CUST-01322,Rasmussen Security Systems Holdings,SMB,22,Mountain,2025-03-01,Outbound - SDR,monthly,expand_then_contract,REP-038,EMP-0199,Active,,10347.49
CUST-01323,Lantern Plumbing Corp.,SMB,14,Southeast,2025-03-28,Inbound - Organic,monthly,steady,REP-038,EMP-0258,Active,,5096.06
CUST-01324,Sierra Nevada Energy Services Group,SMB,6,Mid-Atlantic,2025-03-26,Outbound - SDR,monthly,steady,REP-030,EMP-0153,Churned,2025-04-30,2015.29
CUST-01325,Gulf Coast Mechanical Systems,SMB,15,West,2025-03-30,Trade Show / Event,monthly,steady,REP-035,EMP-0131,Churned,2025-11-30,11901.80
CUST-01326,Kowalczyk Plumbing,SMB,21,Mountain,2025-03-14,Partner / Referral,monthly,expand_then_contract,REP-038,EMP-0258,Churned,2026-04-30,10161.72
CUST-01327,Allegheny Glass & Glazing Holdings,SMB,26,Midwest,2025-03-24,Outbound - SDR,monthly,fast_churn,REP-038,EMP-0141,Churned,2025-07-31,8890.18
CUST-01328,Marchetti Electrical Contractors,SMB,20,Southeast,2025-03-20,Inbound - Organic,monthly,land_and_expand,REP-038,EMP-0301,Churned,2025-04-30,10467.69
CUST-01329,Ostrowski Mechanical,SMB,24,Mountain,2025-03-28,Inbound - Organic,annual,fast_churn,REP-038,EMP-0317,Active,,12853.52
CUST-01330,Okanagan Elevator Services Partners,SMB,19,West,2025-04-27,Partner / Referral,monthly,steady,REP-043,EMP-0317,Active,,9851.92
CUST-01331,Ferreira Mechanical Contractors Co.,SMB,19,Southeast,2025-04-21,Inbound - Paid,monthly,land_and_expand,REP-030,EMP-0148,Active,,8908.57
CUST-01332,Ostrowski Mechanical Contractors Group,SMB,18,Mountain,2025-04-27,Inbound - Paid,monthly,steady,REP-038,EMP-0178,Active,,11932.07
CUST-01333,Pemberton HVAC,SMB,5,Mid-Atlantic,2025-04-29,Outbound - SDR,monthly,fast_churn,REP-038,EMP-0154,Churned,2025-10-31,1953.17
CUST-01334,Coastal Bend Mechanical,SMB,27,Midwest,2025-04-29,Trade Show / Event,annual,steady,REP-038,EMP-0322,Active,,11901.75
CUST-01335,Kowalczyk Elevator Services Group,SMB,27,Midwest,2025-04-17,Inbound - Organic,monthly,steady,REP-043,EMP-0033,Active,,8554.82
CUST-01336,Blackhawk Mechanical Holdings,SMB,8,Northeast,2025-04-26,Inbound - Paid,monthly,steady,REP-038,EMP-0219,Active,,4497.66
CUST-01337,Puget Sound Refrigeration Group,SMB,18,Southeast,2025-04-25,Inbound - Paid,monthly,slow_decay,REP-043,EMP-0131,Churned,2025-12-31,10636.92
CUST-01338,Jankowski Building Services,SMB,8,South Central,2025-04-30,Partner / Referral,monthly,churn_and_return,REP-038,EMP-0171,Churned,2026-02-28,3800.06
CUST-01339,Rio Grande Facilities Group Inc.,SMB,6,South Central,2025-04-29,Inbound - Paid,annual,steady,REP-038,EMP-0322,Churned,2026-04-28,2837.50
CUST-01340,Vandermeer Energy Services Partners,SMB,33,Southwest,2025-04-28,Partner / Referral,monthly,fast_churn,REP-030,EMP-0154,Active,,19788.81
CUST-01341,Cascade Controls Co.,SMB,10,Mid-Atlantic,2025-04-23,Partner / Referral,monthly,expand_then_contract,REP-043,EMP-0213,Active,,5206.24
CUST-01342,Delgado Fire Protection Group,SMB,16,Midwest,2025-04-25,Inbound - Paid,monthly,expand_then_contract,REP-030,EMP-0119,Active,,6202.77
CUST-01343,Brazos Boiler Works Services,SMB,17,Canada,2025-05-27,Inbound - Organic,annual,fast_churn,REP-030,EMP-0301,Churned,2026-05-26,12529.97
CUST-01344,Jankowski Facility Services,SMB,13,Southwest,2025-05-31,Inbound - Organic,monthly,steady,REP-038,EMP-0315,Active,,4686.66
CUST-01345,Eskildsen Facilities Group,SMB,11,Northeast,2025-05-12,Inbound - Paid,annual,steady,REP-030,EMP-0119,Active,,8214.48
CUST-01346,Gallardo Refrigeration Services,SMB,35,Northeast,2025-05-28,Inbound - Paid,monthly,expand_then_contract,REP-038,EMP-0154,Active,,20348.48
CUST-01347,Silverpoint Security Systems Group,SMB,8,Midwest,2025-05-26,Partner / Referral,monthly,churn_and_return,REP-038,EMP-0291,Active,,3089.41
CUST-01348,Red River Boiler Works Co.,SMB,8,Mid-Atlantic,2025-05-28,Inbound - Paid,monthly,steady,REP-038,EMP-0154,Active,,3832.50
CUST-01349,Keystone Mechanical Systems,SMB,13,Southwest,2025-05-29,Partner / Referral,monthly,expand_then_contract,REP-030,EMP-0238,Churned,2026-06-30,4388.94
CUST-01350,Nakashima Property Services Group,SMB,16,Southwest,2025-05-11,Inbound - Organic,monthly,fast_churn,REP-038,EMP-0284,Churned,2025-08-31,7472.27
CUST-01351,Teton Boiler Works Co.,SMB,23,Midwest,2025-05-01,Inbound - Paid,monthly,steady,REP-037,EMP-0301,Churned,2025-09-30,9547.57
CUST-01352,Grimaldi HVAC LLC,SMB,9,Midwest,2025-05-19,Inbound - Organic,annual,steady,REP-030,EMP-0154,Active,,3693.91
CUST-01353,Chaudhry Glass & Glazing,SMB,24,Southeast,2025-05-07,Inbound - Organic,monthly,expand_then_contract,REP-030,EMP-0148,Churned,2026-01-31,11115.77
CUST-01354,Marchetti HVAC Group,SMB,31,Southeast,2025-05-28,Outbound - SDR,monthly,slow_decay,REP-038,EMP-0148,Churned,2025-09-30,16146.73
CUST-01355,Okanagan Utility Services Partners,SMB,15,Midwest,2025-05-30,Inbound - Paid,annual,land_and_expand,REP-038,EMP-0303,Active,,5255.93
CUST-01356,Kettle Moraine Property Services,SMB,45,Great Lakes,2025-06-24,Outbound - SDR,monthly,recent_new_logo,REP-030,EMP-0245,Active,,14354.42
CUST-01357,Lowcountry Mechanical Co.,SMB,16,Great Lakes,2025-06-29,Partner / Referral,monthly,fast_churn,REP-030,EMP-0033,Churned,2026-04-30,8012.51
CUST-01358,Sandhills Electrical Contractors Co.,SMB,37,West,2025-06-17,Trade Show / Event,monthly,fast_churn,REP-037,EMP-0291,Churned,2025-07-31,15950.14
CUST-01359,Allegheny Mechanical Inc.,SMB,32,Great Lakes,2025-06-30,Outbound - SDR,monthly,fast_churn,REP-038,EMP-0032,Churned,2025-07-31,18341.70
CUST-01360,Ironbridge Roofing LLC,SMB,30,Mid-Atlantic,2025-06-01,Inbound - Paid,monthly,fast_churn,REP-038,EMP-0272,Churned,2025-07-31,15482.78
CUST-01361,Ironbridge Refrigeration Inc.,SMB,14,South Central,2025-06-27,Inbound - Organic,annual,slow_decay,REP-038,EMP-0032,Churned,2026-06-26,7632.22
CUST-01362,Palouse Air Systems Services,SMB,23,West,2025-06-01,Inbound - Organic,annual,land_and_expand,REP-038,EMP-0080,Active,,10279.80
CUST-01363,Ferreira Electric Group,SMB,26,Mid-Atlantic,2025-06-14,Inbound - Organic,annual,steady,REP-038,EMP-0312,Active,,10744.09
CUST-01364,Cornerstone Mechanical Contractors,SMB,46,Southeast,2025-06-29,Inbound - Organic,monthly,recent_new_logo,REP-043,EMP-0153,Active,,21155.20
CUST-01365,Uphoff Plumbing & Heating Corp.,SMB,13,Northeast,2025-06-15,Outbound - SDR,annual,steady,REP-043,EMP-0103,Churned,2026-06-14,7366.15
CUST-01366,Holloway Plumbing & Heating,SMB,20,Midwest,2025-06-30,Trade Show / Event,monthly,recent_new_logo,REP-038,EMP-0080,Active,,11136.29
CUST-01367,Redstone Refrigeration Services,SMB,29,Northeast,2025-06-27,Outbound - SDR,annual,land_and_expand,REP-038,EMP-0199,Active,,10251.70
CUST-01368,Granite Peak Electrical Contractors LLC,SMB,28,Southeast,2025-06-27,Inbound - Organic,monthly,fast_churn,REP-035,EMP-0272,Churned,2025-11-30,17171.43
CUST-01369,Copperfield Fire Protection Corp.,SMB,20,South Central,2025-06-28,Trade Show / Event,monthly,recent_new_logo,REP-038,EMP-0240,Active,,13967.32
CUST-01370,Oyelaran Building Services Inc.,SMB,30,Mid-Atlantic,2025-06-01,Inbound - Paid,monthly,land_and_expand,REP-038,EMP-0103,Churned,2026-05-31,10906.02
CUST-01371,Coastal Bend Energy Services Corp.,SMB,29,South Central,2025-07-29,Inbound - Paid,monthly,fast_churn,REP-030,EMP-0289,Churned,2025-12-31,11796.45
CUST-01372,Jessup Air Systems Group,SMB,17,West,2025-07-27,Partner / Referral,multi_year,recent_new_logo,REP-038,EMP-0104,Active,,8836.21
CUST-01373,Hudson Valley Facilities Group,SMB,13,South Central,2025-07-23,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0022,Active,,5812.23
CUST-01374,Jessup Utility Services Group,SMB,19,Mountain,2025-07-04,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0032,Active,,6800.71
CUST-01375,Keystone Pipefitting,SMB,22,Northeast,2025-07-08,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0272,Active,,7304.91
CUST-01376,Marchetti Mechanical,SMB,12,Canada,2025-07-27,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0032,Active,,7361.55
CUST-01377,Sonoran Electric Corp.,SMB,11,Canada,2025-07-12,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0096,Active,,4528.17
CUST-01378,Ostrowski Fire & Life Safety Partners,SMB,12,Great Lakes,2025-07-22,Outbound - SDR,monthly,recent_new_logo,REP-038,EMP-0032,Active,,3430.32
CUST-01379,Riverworks Roofing,SMB,5,Mid-Atlantic,2025-07-01,Partner / Referral,annual,expand_then_contract,REP-038,EMP-0199,Churned,2026-06-30,2880.83
CUST-01380,Lindqvist Fire & Life Safety Holdings,SMB,15,Southwest,2025-07-31,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0154,Active,,5956.23
CUST-01381,Thibodeaux Roofing & Sons,SMB,17,Mountain,2025-08-01,Outbound - SDR,annual,recent_new_logo,REP-037,EMP-0322,Active,,8016.94
CUST-01382,Copperfield Fire & Life Safety & Sons,SMB,34,South Central,2025-08-27,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0213,Active,,22083.16
CUST-01383,Mulcahy Sheet Metal Group,SMB,18,Canada,2025-08-01,Inbound - Organic,monthly,fast_churn,REP-038,EMP-0291,Churned,2026-01-31,8521.58
CUST-01384,Klamath Boiler Works Group,SMB,32,Great Lakes,2025-08-27,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0081,Active,,13712.21
CUST-01385,Bellamy Electric,SMB,5,Southwest,2025-08-28,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0263,Active,,2207.60
CUST-01386,Delgado Fire & Life Safety LLC,SMB,23,Northeast,2025-08-06,Outbound - SDR,monthly,steady,REP-048,EMP-0178,Churned,2026-05-31,8977.38
CUST-01387,Prentice Air Systems,SMB,46,Southeast,2025-08-16,Outbound - SDR,annual,recent_new_logo,REP-037,EMP-0312,Active,,15731.57
CUST-01388,Zamora Fire Protection Inc.,SMB,23,South Central,2025-08-28,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0042,Active,,9467.59
CUST-01389,Clearwater Facilities Group Corp.,SMB,19,Midwest,2025-08-05,Outbound - SDR,annual,recent_new_logo,REP-038,EMP-0178,Active,,8394.14
CUST-01390,Rio Grande HVAC Holdings,SMB,7,Midwest,2025-08-30,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0022,Active,,4149.50
CUST-01391,Chaudhry Roofing,SMB,18,West,2025-09-26,Outbound - SDR,monthly,expand_then_contract,REP-038,EMP-0172,Churned,2025-11-30,7833.56
CUST-01392,Granite Peak Sheet Metal LLC,SMB,8,Mountain,2025-09-26,Inbound - Organic,monthly,recent_new_logo,REP-038,EMP-0240,Active,,4426.64
CUST-01393,Delgado Utility Services,SMB,10,Southwest,2025-09-27,Outbound - SDR,annual,recent_new_logo,REP-038,EMP-0258,Active,,2206.77
CUST-01394,Castellano Fire Protection Holdings,SMB,35,Southwest,2025-09-26,Inbound - Organic,monthly,churn_and_return,REP-038,EMP-0315,Churned,2026-03-31,17016.70
CUST-01395,Okonkwo Restoration Holdings,SMB,20,Northeast,2025-09-03,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0289,Active,,9910.00
CUST-01396,Hutchins Pipefitting Holdings,SMB,11,Southwest,2025-09-07,Outbound - SDR,monthly,churn_and_return,REP-030,EMP-0317,Churned,2025-10-31,3611.74
CUST-01397,Mohawk Valley Sheet Metal LLC,SMB,8,West,2025-09-26,Outbound - SDR,monthly,steady,REP-037,EMP-0153,Churned,2025-11-30,2014.89
CUST-01398,Summit Line Electric Co.,SMB,16,Mid-Atlantic,2025-09-27,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0042,Active,,8476.52
CUST-01399,Riverworks Facility Services Services,SMB,9,South Central,2025-09-16,Partner / Referral,monthly,recent_new_logo,REP-030,EMP-0301,Active,,2099.03
CUST-01400,Coastal Bend Pipefitting Corp.,SMB,13,Great Lakes,2025-09-12,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0171,Active,,9813.19
CUST-01401,Fontaine Electrical Contractors,SMB,10,South Central,2025-09-28,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0258,Active,,3820.91
CUST-01402,Ashworth Utility Services Partners,SMB,14,Southeast,2025-09-24,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0103,Active,,6946.91
CUST-01403,Palouse Utility Services & Sons,SMB,10,Canada,2025-09-30,Inbound - Paid,monthly,slow_decay,REP-030,EMP-0258,Churned,2025-11-30,6046.78
CUST-01404,Prentice Electric Partners,SMB,15,West,2025-10-28,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0182,Active,,7906.45
CUST-01405,Brannigan Mechanical Contractors,SMB,43,Great Lakes,2025-10-03,Inbound - Paid,multi_year,recent_new_logo,REP-035,EMP-0042,Active,,20718.87
CUST-01406,Yarborough Mechanical,SMB,13,Southwest,2025-10-02,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0301,Active,,3397.73
CUST-01407,Adirondack Fire & Life Safety Inc.,SMB,19,Mountain,2025-10-30,Trade Show / Event,monthly,fast_churn,REP-037,EMP-0219,Churned,2025-11-30,6607.79
CUST-01408,Marchetti Air Systems Partners,SMB,12,Southwest,2025-10-28,Outbound - SDR,annual,recent_new_logo,REP-030,EMP-0080,Active,,5668.73
CUST-01409,Puget Sound Fire Protection,SMB,19,Great Lakes,2025-10-02,Outbound - SDR,annual,recent_new_logo,REP-037,EMP-0104,Active,,12034.63
CUST-01410,Cornerstone Pipefitting & Sons,SMB,31,South Central,2025-10-27,Trade Show / Event,monthly,recent_new_logo,REP-038,EMP-0154,Active,,19229.89
CUST-01411,Meridian Mechanical Group,SMB,20,Midwest,2025-10-13,Partner / Referral,monthly,recent_new_logo,REP-038,EMP-0284,Active,,10068.79
CUST-01412,Ferreira Controls,SMB,6,West,2025-10-29,Partner / Referral,monthly,slow_decay,REP-038,EMP-0213,Churned,2026-04-30,2242.06
CUST-01413,Annapolis Valley Heating & Air Partners,SMB,27,Great Lakes,2025-10-31,Inbound - Organic,monthly,recent_new_logo,REP-035,EMP-0291,Active,,15628.72
CUST-01414,Chaudhry Boiler Works Co.,SMB,17,West,2025-10-07,Inbound - Organic,monthly,recent_new_logo,REP-030,EMP-0153,Active,,7189.08
CUST-01415,Sandhills Energy Services,SMB,7,South Central,2025-10-26,Inbound - Paid,annual,recent_new_logo,REP-030,EMP-0172,Active,,3670.60
CUST-01416,Fraser Valley Mechanical Systems & Sons,SMB,36,South Central,2025-10-31,Inbound - Paid,monthly,fast_churn,REP-035,EMP-0131,Churned,2026-02-28,12104.70
CUST-01417,Holloway Mechanical Contractors Partners,SMB,13,Northeast,2025-11-05,Partner / Referral,monthly,slow_decay,REP-038,EMP-0070,Churned,2026-06-30,5811.20
CUST-01418,Klamath Property Services & Sons,SMB,34,Southwest,2025-11-19,Partner / Referral,annual,recent_new_logo,REP-038,EMP-0022,Active,,16108.75
CUST-01419,Mahoney Building Services,SMB,13,Southeast,2025-11-25,Inbound - Paid,annual,recent_new_logo,REP-048,EMP-0225,Active,,6171.45
CUST-01420,Teton Controls Holdings,SMB,17,Northeast,2025-11-27,Outbound - SDR,monthly,recent_new_logo,REP-048,EMP-0263,Active,,7082.22
CUST-01421,Coastal Bend Plumbing & Heating Services,SMB,30,Mid-Atlantic,2025-11-04,Inbound - Organic,annual,recent_new_logo,REP-035,EMP-0317,Active,,21275.19
CUST-01422,Blackhawk Facility Services & Sons,SMB,7,Northeast,2025-11-03,Outbound - SDR,annual,recent_new_logo,REP-038,EMP-0106,Active,,2661.34
CUST-01423,Allegheny Heating & Air & Sons,SMB,6,Mountain,2025-11-24,Inbound - Organic,annual,recent_new_logo,REP-038,EMP-0219,Active,,2146.62
CUST-01424,Oyelaran Fire & Life Safety,SMB,34,Mid-Atlantic,2025-11-30,Inbound - Paid,monthly,recent_new_logo,REP-048,EMP-0219,Active,,22268.01
CUST-01425,Puget Sound Energy Services Partners,SMB,7,Great Lakes,2025-11-28,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0219,Active,,2713.59
CUST-01426,Brightline Plumbing & Heating Partners,SMB,8,Canada,2025-11-27,Partner / Referral,monthly,recent_new_logo,REP-030,EMP-0213,Active,,3384.52
CUST-01427,Redstone Building Services,SMB,42,South Central,2025-11-27,Inbound - Paid,monthly,recent_new_logo,REP-030,EMP-0081,Active,,20490.52
CUST-01428,Mohawk Valley Facility Services Corp.,SMB,12,South Central,2025-11-28,Inbound - Paid,monthly,recent_new_logo,REP-048,EMP-0171,Active,,4407.03
CUST-01429,Wabash Building Services,SMB,14,Southeast,2025-11-25,Outbound - SDR,annual,recent_new_logo,REP-030,EMP-0131,Active,,7531.30
CUST-01430,Silverpoint Restoration Co.,SMB,10,South Central,2025-12-10,Inbound - Paid,annual,recent_new_logo,REP-030,EMP-0119,Active,,4273.06
CUST-01431,Mulcahy Energy Services Holdings,SMB,13,Southeast,2025-12-11,Outbound - SDR,monthly,recent_new_logo,REP-038,EMP-0172,Active,,5207.79
CUST-01432,Yarborough Building Services Services,SMB,40,Great Lakes,2025-12-31,Inbound - Paid,annual,recent_new_logo,REP-038,EMP-0245,Active,,25957.78
CUST-01433,Keystone Electric Inc.,SMB,8,Canada,2025-12-30,Outbound - SDR,monthly,fast_churn,REP-038,EMP-0258,Churned,2026-01-31,2233.57
CUST-01434,Kowalczyk Pipefitting Holdings,SMB,17,Mid-Atlantic,2025-12-24,Trade Show / Event,multi_year,recent_new_logo,REP-038,EMP-0032,Active,,4279.23
CUST-01435,Panhandle Utility Services Co.,SMB,23,West,2025-12-29,Inbound - Organic,monthly,recent_new_logo,REP-030,EMP-0106,Active,,9490.42
CUST-01436,Chaudhry Sheet Metal Group,SMB,16,Canada,2025-12-06,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0301,Active,,7117.81
CUST-01437,Thibodeaux Fire Protection Holdings,SMB,22,Midwest,2025-12-31,Trade Show / Event,monthly,recent_new_logo,REP-038,EMP-0312,Active,,9680.85
CUST-01438,Chesapeake Fire Protection Corp.,SMB,17,South Central,2025-12-17,Inbound - Paid,monthly,recent_new_logo,REP-048,EMP-0178,Active,,5062.19
CUST-01439,Rio Grande Elevator Services Corp.,SMB,20,Northeast,2025-12-29,Inbound - Paid,monthly,recent_new_logo,REP-038,EMP-0213,Active,,13142.98
