version,month_end_date,cost_center,department,account_code,account_name,account_category,budget_amount
FY2026-Board-Approved,2026-10-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,9304.30
FY2026-Board-Approved,2026-10-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4548.25
FY2026-Board-Approved,2026-10-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,6603.84
FY2026-Board-Approved,2026-10-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,534.25
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,119958.52
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,24591.50
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,33917.36
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,17762.76
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,5440.01
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,7538.81
FY2026-Board-Approved,2026-10-31,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,623.07
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,76334.70
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,15648.62
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,29072.01
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,15225.23
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,2953.75
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4036.01
FY2026-Board-Approved,2026-10-31,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,389.87
FY2026-Board-Approved,2026-10-31,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,60891.80
FY2026-Board-Approved,2026-10-31,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,12482.82
FY2026-Board-Approved,2026-10-31,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2808.00
FY2026-Board-Approved,2026-10-31,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3440.91
FY2026-Board-Approved,2026-10-31,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,297.63
FY2026-Board-Approved,2026-10-31,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,39318.54
FY2026-Board-Approved,2026-10-31,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,8060.30
FY2026-Board-Approved,2026-10-31,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1730.31
FY2026-Board-Approved,2026-10-31,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2822.66
FY2026-Board-Approved,2026-10-31,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,32776.37
FY2026-Board-Approved,2026-10-31,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,6719.15
FY2026-Board-Approved,2026-10-31,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1471.58
FY2026-Board-Approved,2026-10-31,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1863.64
FY2026-Board-Approved,2026-10-31,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,31335.04
FY2026-Board-Approved,2026-10-31,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6423.68
FY2026-Board-Approved,2026-10-31,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1295.70
FY2026-Board-Approved,2026-10-31,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1934.14
FY2026-Board-Approved,2026-10-31,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,156.40
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,94398.20
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9161.85
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,21229.81
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,18051.63
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,209865.11
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,85762.03
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3167.44
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2863.09
FY2026-Board-Approved,2026-10-31,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,484.05
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,78253.35
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7215.29
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17521.07
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,63975.43
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3257.71
FY2026-Board-Approved,2026-10-31,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2513.45
FY2026-Board-Approved,2026-10-31,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,226523.86
FY2026-Board-Approved,2026-10-31,CC-1200,Customer Success,6010,Bonus,Subscription COGS,22729.13
FY2026-Board-Approved,2026-10-31,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,51096.86
FY2026-Board-Approved,2026-10-31,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,3947.34
FY2026-Board-Approved,2026-10-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3448.17
FY2026-Board-Approved,2026-10-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1583.06
FY2026-Board-Approved,2026-10-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,70326.01
FY2026-Board-Approved,2026-10-31,CC-2000,Support,6010,Bonus,Subscription COGS,7160.64
FY2026-Board-Approved,2026-10-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,15884.76
FY2026-Board-Approved,2026-10-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1187.31
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,184331.03
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,987.48
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,19895.75
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,61444.00
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5961.80
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,13818.19
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,17948.75
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,1093.23
FY2026-Board-Approved,2026-10-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,150.83
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4278.94
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,47517.31
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,6010,Bonus,Services COGS,4197.85
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10601.61
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1229.48
FY2026-Board-Approved,2026-10-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2352.47
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,403087.61
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6010,Bonus,Research & Development,38244.56
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,90473.10
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,29026.32
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,12797.25
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2734.70
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,2181.29
FY2026-Board-Approved,2026-10-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1279.94
FY2026-Board-Approved,2026-10-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,77448.45
FY2026-Board-Approved,2026-10-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,9678.67
FY2026-Board-Approved,2026-10-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,17861.06
FY2026-Board-Approved,2026-10-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9898.72
FY2026-Board-Approved,2026-10-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2428.43
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,174841.64
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6010,Bonus,Research & Development,15716.18
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,39064.36
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10606.58
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5900.65
FY2026-Board-Approved,2026-10-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1495.30
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,67733.46
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,6000.46
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,15115.45
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1637.39
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,817.67
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,46023.25
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26936.13
FY2026-Board-Approved,2026-10-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,204.94
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,65983.27
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6010,Bonus,General & Administrative,7045.42
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14970.88
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1170.08
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,62054.37
FY2026-Board-Approved,2026-10-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,236.76
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19523.56
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1561.89
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4322.52
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,663.29
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,384.93
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,23215.52
FY2026-Board-Approved,2026-10-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,23106.88
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,57531.80
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6403.38
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13106.72
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7321.06
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,925.59
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,48454.05
FY2026-Board-Approved,2026-10-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,118.17
FY2026-Board-Approved,2026-10-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2828050.80
FY2026-Board-Approved,2026-10-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-60662.99
FY2026-Board-Approved,2026-10-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-10933.88
FY2026-Board-Approved,2026-10-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-47520.34
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,35456365.48
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,390000.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,318500.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,13000.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-68000.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-228000.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,21.00
FY2026-Board-Approved,2026-10-31,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,211.50
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,80509.11
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,16504.37
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,10596.17
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,9840.27
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,3729.76
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,6145.44
FY2026-Board-Approved,2026-11-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,503.94
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,111432.76
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,22843.72
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,20229.04
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,18785.96
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,5257.16
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,7214.77
FY2026-Board-Approved,2026-11-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,623.53
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,76988.19
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,15782.58
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,17339.18
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,16102.25
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3344.17
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4452.81
FY2026-Board-Approved,2026-11-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,403.81
FY2026-Board-Approved,2026-11-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,61413.09
FY2026-Board-Approved,2026-11-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,12589.69
FY2026-Board-Approved,2026-11-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2755.82
FY2026-Board-Approved,2026-11-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3894.63
FY2026-Board-Approved,2026-11-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,351.89
FY2026-Board-Approved,2026-11-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,39655.14
FY2026-Board-Approved,2026-11-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,8129.31
FY2026-Board-Approved,2026-11-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,1770.63
FY2026-Board-Approved,2026-11-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2529.75
FY2026-Board-Approved,2026-11-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,33056.97
FY2026-Board-Approved,2026-11-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,6776.67
FY2026-Board-Approved,2026-11-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1263.66
FY2026-Board-Approved,2026-11-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1825.18
FY2026-Board-Approved,2026-11-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,31603.29
FY2026-Board-Approved,2026-11-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6478.68
FY2026-Board-Approved,2026-11-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1431.84
FY2026-Board-Approved,2026-11-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1785.65
FY2026-Board-Approved,2026-11-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,171.48
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,111168.46
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,11155.74
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,25076.45
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,15953.97
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,202787.45
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,80026.40
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3975.93
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,3193.25
FY2026-Board-Approved,2026-11-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,533.57
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,78923.28
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7277.06
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17671.07
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,55968.89
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3338.16
FY2026-Board-Approved,2026-11-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2518.32
FY2026-Board-Approved,2026-11-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,238714.36
FY2026-Board-Approved,2026-11-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,23743.81
FY2026-Board-Approved,2026-11-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,53803.93
FY2026-Board-Approved,2026-11-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,3963.38
FY2026-Board-Approved,2026-11-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3449.06
FY2026-Board-Approved,2026-11-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1335.89
FY2026-Board-Approved,2026-11-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,80140.97
FY2026-Board-Approved,2026-11-30,CC-2000,Support,6010,Bonus,Subscription COGS,7958.97
FY2026-Board-Approved,2026-11-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,18060.49
FY2026-Board-Approved,2026-11-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1358.58
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,187699.74
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,1020.76
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,16089.45
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,61970.01
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,6012.84
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,13936.49
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,19445.67
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,1017.01
FY2026-Board-Approved,2026-11-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,155.23
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,5645.96
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,57986.57
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,6010,Bonus,Services COGS,5441.28
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,13002.70
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1337.71
FY2026-Board-Approved,2026-11-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2787.61
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,383562.79
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6010,Bonus,Research & Development,36299.33
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,86071.74
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,29055.02
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,13242.29
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2618.78
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,2039.96
FY2026-Board-Approved,2026-11-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1178.72
FY2026-Board-Approved,2026-11-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,78111.48
FY2026-Board-Approved,2026-11-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,9761.53
FY2026-Board-Approved,2026-11-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,18013.97
FY2026-Board-Approved,2026-11-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9769.49
FY2026-Board-Approved,2026-11-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2345.62
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,176593.31
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6010,Bonus,Research & Development,15881.31
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,39457.30
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,12330.75
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5952.65
FY2026-Board-Approved,2026-11-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1515.90
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,68313.33
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,6051.83
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,15244.85
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1593.49
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,938.88
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,49326.83
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,27261.54
FY2026-Board-Approved,2026-11-30,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,196.61
