customer_id,product_id,contract_id,month_end_date,seats,mrr,arr
CUST-00671,PRD-INSIGHTS,CTR-00671-02,2026-06-30,0,624.73,7496.76
CUST-00672,PRD-CORE,CTR-00672-05,2026-06-30,24,2205.83,26469.96
CUST-00674,PRD-CORE,CTR-00674-05,2026-06-30,80,6890.51,82686.12
CUST-00674,PRD-INSIGHTS,CTR-00674-05,2026-06-30,0,499.89,5998.68
CUST-00675,PRD-CORE,CTR-00675-01,2026-06-30,20,1386.94,16643.28
CUST-00675,PRD-DISPATCH,CTR-00675-01,2026-06-30,20,554.78,6657.36
CUST-00677,PRD-CORE,CTR-00677-05,2026-06-30,37,3283.24,39398.88
CUST-00678,PRD-CORE,CTR-00678-05,2026-06-30,25,2234.96,26819.52
CUST-00678,PRD-DISPATCH,CTR-00678-05,2026-06-30,25,893.98,10727.76
CUST-00679,PRD-CORE,CTR-00679-05,2026-06-30,73,5478.95,65747.40
CUST-00679,PRD-DISPATCH,CTR-00679-05,2026-06-30,73,2191.58,26298.96
CUST-00679,PRD-INSIGHTS,CTR-00679-05,2026-06-30,0,605.67,7268.04
CUST-00682,PRD-CORE,CTR-00682-04,2026-06-30,69,6477.66,77731.92
CUST-00682,PRD-DISPATCH,CTR-00682-04,2026-06-30,69,2591.06,31092.72
CUST-00682,PRD-INSIGHTS,CTR-00682-04,2026-06-30,0,663.58,7962.96
CUST-00684,PRD-CORE,CTR-00684-04,2026-06-30,23,2042.67,24512.04
CUST-00684,PRD-DISPATCH,CTR-00684-04,2026-06-30,23,817.07,9804.84
CUST-00684,PRD-INSIGHTS,CTR-00684-04,2026-06-30,0,599.93,7199.16
CUST-00685,PRD-CORE,CTR-00685-04,2026-06-30,10,885.81,10629.72
CUST-00687,PRD-CORE,CTR-00687-02,2026-06-30,18,1513.41,18160.92
CUST-00687,PRD-DISPATCH,CTR-00687-02,2026-06-30,18,605.37,7264.44
CUST-00688,PRD-CORE,CTR-00688-04,2026-06-30,45,4091.68,49100.16
CUST-00688,PRD-INSIGHTS,CTR-00688-04,2026-06-30,0,730.70,8768.40
CUST-00689,PRD-CORE,CTR-00689-04,2026-06-30,39,3530.62,42367.44
CUST-00689,PRD-DISPATCH,CTR-00689-04,2026-06-30,39,1412.25,16947.00
CUST-00690,PRD-CORE,CTR-00690-04,2026-06-30,35,3113.60,37363.20
CUST-00690,PRD-INSIGHTS,CTR-00690-04,2026-06-30,0,759.00,9108.00
CUST-00691,PRD-CORE,CTR-00691-04,2026-06-30,13,1124.91,13498.92
CUST-00693,PRD-CORE,CTR-00693-04,2026-06-30,9,837.69,10052.28
CUST-00694,PRD-CORE,CTR-00694-04,2026-06-30,23,2216.72,26600.64
CUST-00697,PRD-CORE,CTR-00697-02,2026-06-30,144,11185.36,134224.32
CUST-00697,PRD-DISPATCH,CTR-00697-02,2026-06-30,144,4474.14,53689.68
CUST-00699,PRD-CORE,CTR-00699-04,2026-06-30,61,6165.29,73983.48
CUST-00699,PRD-DISPATCH,CTR-00699-04,2026-06-30,61,2466.11,29593.32
CUST-00699,PRD-INSIGHTS,CTR-00699-04,2026-06-30,0,581.02,6972.24
CUST-00702,PRD-CORE,CTR-00702-04,2026-06-30,30,2639.26,31671.12
CUST-00702,PRD-DISPATCH,CTR-00702-04,2026-06-30,30,1055.70,12668.40
CUST-00703,PRD-CORE,CTR-00703-04,2026-06-30,8,722.55,8670.60
CUST-00703,PRD-DISPATCH,CTR-00703-04,2026-06-30,8,289.02,3468.24
CUST-00704,PRD-CORE,CTR-00704-04,2026-06-30,17,1414.18,16970.16
CUST-00704,PRD-DISPATCH,CTR-00704-04,2026-06-30,17,565.67,6788.04
CUST-00706,PRD-CORE,CTR-00706-04,2026-06-30,109,9363.18,112358.16
CUST-00707,PRD-CORE,CTR-00707-04,2026-06-30,15,1330.83,15969.96
CUST-00707,PRD-INSIGHTS,CTR-00707-04,2026-06-30,0,475.50,5706.00
CUST-00709,PRD-CORE,CTR-00709-04,2026-06-30,43,4085.46,49025.52
CUST-00709,PRD-INSIGHTS,CTR-00709-04,2026-06-30,0,899.30,10791.60
CUST-00712,PRD-CORE,CTR-00712-04,2026-06-30,9,748.68,8984.16
CUST-00715,PRD-CORE,CTR-00715-04,2026-06-30,25,2354.92,28259.04
CUST-00715,PRD-DISPATCH,CTR-00715-04,2026-06-30,25,941.97,11303.64
CUST-00716,PRD-CORE,CTR-00716-04,2026-06-30,64,5504.47,66053.64
CUST-00717,PRD-CORE,CTR-00717-04,2026-06-30,35,3296.10,39553.20
CUST-00717,PRD-INSIGHTS,CTR-00717-04,2026-06-30,0,693.69,8324.28
CUST-00719,PRD-CORE,CTR-00719-04,2026-06-30,98,8332.15,99985.80
CUST-00719,PRD-DISPATCH,CTR-00719-04,2026-06-30,98,3332.86,39994.32
CUST-00719,PRD-INSIGHTS,CTR-00719-04,2026-06-30,0,1134.15,13609.80
CUST-00720,PRD-CORE,CTR-00720-04,2026-06-30,96,8249.10,98989.20
CUST-00720,PRD-DISPATCH,CTR-00720-04,2026-06-30,96,3299.64,39595.68
CUST-00722,PRD-CORE,CTR-00722-04,2026-06-30,46,3932.89,47194.68
CUST-00722,PRD-DISPATCH,CTR-00722-04,2026-06-30,46,1573.16,18877.92
CUST-00723,PRD-CORE,CTR-00723-04,2026-06-30,10,983.54,11802.48
CUST-00725,PRD-CORE,CTR-00725-05,2026-06-30,124,5411.22,64934.64
CUST-00725,PRD-DISPATCH,CTR-00725-05,2026-06-30,124,2164.49,25973.88
CUST-00726,PRD-CORE,CTR-00726-02,2026-06-30,85,3178.94,38147.28
CUST-00726,PRD-DISPATCH,CTR-00726-02,2026-06-30,85,1271.58,15258.96
CUST-00726,PRD-INSIGHTS,CTR-00726-02,2026-06-30,0,1477.45,17729.40
CUST-00727,PRD-CORE,CTR-00727-05,2026-06-30,219,8028.01,96336.12
CUST-00727,PRD-DISPATCH,CTR-00727-05,2026-06-30,219,3211.20,38534.40
CUST-00727,PRD-INSIGHTS,CTR-00727-05,2026-06-30,0,1015.95,12191.40
CUST-00728,PRD-CORE,CTR-00728-03,2026-06-30,114,4528.26,54339.12
CUST-00728,PRD-DISPATCH,CTR-00728-03,2026-06-30,114,1811.30,21735.60
CUST-00730,PRD-CORE,CTR-00730-02,2026-06-30,286,10361.53,124338.36
CUST-00730,PRD-DISPATCH,CTR-00730-02,2026-06-30,286,4144.61,49735.32
CUST-00730,PRD-INSIGHTS,CTR-00730-02,2026-06-30,0,1594.61,19135.32
CUST-00731,PRD-CORE,CTR-00731-02,2026-06-30,201,6919.10,83029.20
CUST-00731,PRD-DISPATCH,CTR-00731-02,2026-06-30,201,2767.64,33211.68
CUST-00732,PRD-CORE,CTR-00732-04,2026-06-30,278,12741.02,152892.24
CUST-00732,PRD-DISPATCH,CTR-00732-04,2026-06-30,278,5096.41,61156.92
CUST-00732,PRD-INSIGHTS,CTR-00732-04,2026-06-30,0,1463.67,17564.04
CUST-00733,PRD-CORE,CTR-00733-02,2026-06-30,423,18056.60,216679.20
CUST-00733,PRD-DISPATCH,CTR-00733-02,2026-06-30,423,7222.64,86671.68
CUST-00733,PRD-INSIGHTS,CTR-00733-02,2026-06-30,0,931.37,11176.44
CUST-00734,PRD-CORE,CTR-00734-02,2026-06-30,163,5964.36,71572.32
CUST-00734,PRD-DISPATCH,CTR-00734-02,2026-06-30,163,2385.74,28628.88
CUST-00734,PRD-INSIGHTS,CTR-00734-02,2026-06-30,0,862.15,10345.80
CUST-00735,PRD-CORE,CTR-00735-02,2026-06-30,287,11245.68,134948.16
CUST-00735,PRD-DISPATCH,CTR-00735-02,2026-06-30,287,4498.27,53979.24
CUST-00735,PRD-INSIGHTS,CTR-00735-02,2026-06-30,0,1022.47,12269.64
CUST-00736,PRD-CORE,CTR-00736-04,2026-06-30,400,15722.16,188665.92
CUST-00736,PRD-DISPATCH,CTR-00736-04,2026-06-30,400,6288.87,75466.44
CUST-00736,PRD-INSIGHTS,CTR-00736-04,2026-06-30,0,1236.76,14841.12
CUST-00737,PRD-CORE,CTR-00737-04,2026-06-30,817,39489.17,473870.04
CUST-00737,PRD-DISPATCH,CTR-00737-04,2026-06-30,817,15795.67,189548.04
CUST-00737,PRD-INSIGHTS,CTR-00737-04,2026-06-30,0,1590.11,19081.32
CUST-00738,PRD-CORE,CTR-00738-02,2026-06-30,209,8787.26,105447.12
CUST-00738,PRD-DISPATCH,CTR-00738-02,2026-06-30,209,3514.90,42178.80
CUST-00738,PRD-INSIGHTS,CTR-00738-02,2026-06-30,0,1158.98,13907.76
CUST-00739,PRD-CORE,CTR-00739-04,2026-06-30,17,968.70,11624.40
CUST-00741,PRD-CORE,CTR-00741-04,2026-06-30,7,395.63,4747.56
CUST-00742,PRD-CORE,CTR-00742-01,2026-06-30,14,715.42,8585.04
CUST-00742,PRD-DISPATCH,CTR-00742-01,2026-06-30,14,286.17,3434.04
CUST-00742,PRD-INSIGHTS,CTR-00742-01,2026-06-30,0,169.11,2029.32
CUST-00745,PRD-CORE,CTR-00745-01,2026-06-30,3,133.51,1602.12
CUST-00745,PRD-INSIGHTS,CTR-00745-01,2026-06-30,0,168.70,2024.40
CUST-00749,PRD-CORE,CTR-00749-04,2026-06-30,8,417.88,5014.56
CUST-00751,PRD-CORE,CTR-00751-01,2026-06-30,14,715.57,8586.84
CUST-00751,PRD-INSIGHTS,CTR-00751-01,2026-06-30,0,170.45,2045.40
CUST-00755,PRD-CORE,CTR-00755-01,2026-06-30,12,616.71,7400.52
CUST-00755,PRD-DISPATCH,CTR-00755-01,2026-06-30,12,246.68,2960.16
CUST-00757,PRD-CORE,CTR-00757-04,2026-06-30,14,716.47,8597.64
CUST-00757,PRD-DISPATCH,CTR-00757-04,2026-06-30,14,286.59,3439.08
CUST-00758,PRD-CORE,CTR-00758-04,2026-06-30,5,268.07,3216.84
CUST-00758,PRD-DISPATCH,CTR-00758-04,2026-06-30,5,107.23,1286.76
CUST-00760,PRD-CORE,CTR-00760-01,2026-06-30,14,723.03,8676.36
CUST-00760,PRD-DISPATCH,CTR-00760-01,2026-06-30,14,289.21,3470.52
CUST-00762,PRD-CORE,CTR-00762-01,2026-06-30,5,247.81,2973.72
CUST-00762,PRD-DISPATCH,CTR-00762-01,2026-06-30,5,99.12,1189.44
CUST-00763,PRD-CORE,CTR-00763-01,2026-06-30,17,902.17,10826.04
CUST-00763,PRD-DISPATCH,CTR-00763-01,2026-06-30,17,360.87,4330.44
CUST-00763,PRD-INSIGHTS,CTR-00763-01,2026-06-30,0,134.78,1617.36
CUST-00764,PRD-CORE,CTR-00764-01,2026-06-30,13,670.47,8045.64
CUST-00764,PRD-DISPATCH,CTR-00764-01,2026-06-30,13,268.19,3218.28
CUST-00764,PRD-INSIGHTS,CTR-00764-01,2026-06-30,0,130.93,1571.16
CUST-00767,PRD-CORE,CTR-00767-04,2026-06-30,10,558.23,6698.76
CUST-00769,PRD-CORE,CTR-00769-04,2026-06-30,8,426.41,5116.92
CUST-00770,PRD-CORE,CTR-00770-01,2026-06-30,10,508.22,6098.64
CUST-00771,PRD-CORE,CTR-00771-01,2026-06-30,12,582.59,6991.08
CUST-00771,PRD-DISPATCH,CTR-00771-01,2026-06-30,12,233.04,2796.48
CUST-00772,PRD-CORE,CTR-00772-01,2026-06-30,4,209.89,2518.68
CUST-00772,PRD-DISPATCH,CTR-00772-01,2026-06-30,4,83.96,1007.52
CUST-00778,PRD-CORE,CTR-00778-04,2026-06-30,24,1322.32,15867.84
CUST-00778,PRD-DISPATCH,CTR-00778-04,2026-06-30,24,528.93,6347.16
CUST-00782,PRD-CORE,CTR-00782-01,2026-06-30,34,1815.81,21789.72
CUST-00782,PRD-DISPATCH,CTR-00782-01,2026-06-30,34,726.32,8715.84
CUST-00782,PRD-INSIGHTS,CTR-00782-01,2026-06-30,0,114.79,1377.48
CUST-00784,PRD-CORE,CTR-00784-01,2026-06-30,11,542.59,6511.08
CUST-00784,PRD-INSIGHTS,CTR-00784-01,2026-06-30,0,185.52,2226.24
CUST-00786,PRD-CORE,CTR-00786-04,2026-06-30,16,912.46,10949.52
CUST-00789,PRD-CORE,CTR-00789-01,2026-06-30,13,696.47,8357.64
CUST-00789,PRD-INSIGHTS,CTR-00789-01,2026-06-30,0,141.34,1696.08
CUST-00790,PRD-CORE,CTR-00790-04,2026-06-30,9,527.28,6327.36
CUST-00790,PRD-DISPATCH,CTR-00790-04,2026-06-30,9,210.91,2530.92
CUST-00790,PRD-INSIGHTS,CTR-00790-04,2026-06-30,0,189.73,2276.76
CUST-00792,PRD-CORE,CTR-00792-01,2026-06-30,7,316.15,3793.80
CUST-00792,PRD-INSIGHTS,CTR-00792-01,2026-06-30,0,197.38,2368.56
CUST-00802,PRD-CORE,CTR-00802-04,2026-06-30,11,660.22,7922.64
CUST-00806,PRD-CORE,CTR-00806-01,2026-06-30,17,901.06,10812.72
CUST-00806,PRD-DISPATCH,CTR-00806-01,2026-06-30,17,360.42,4325.04
CUST-00806,PRD-INSIGHTS,CTR-00806-01,2026-06-30,0,182.06,2184.72
CUST-00807,PRD-CORE,CTR-00807-01,2026-06-30,5,249.46,2993.52
CUST-00807,PRD-DISPATCH,CTR-00807-01,2026-06-30,5,99.78,1197.36
CUST-00813,PRD-CORE,CTR-00813-01,2026-06-30,14,678.80,8145.60
CUST-00813,PRD-DISPATCH,CTR-00813-01,2026-06-30,14,271.52,3258.24
CUST-00818,PRD-CORE,CTR-00818-01,2026-06-30,15,689.07,8268.84
CUST-00818,PRD-DISPATCH,CTR-00818-01,2026-06-30,15,275.63,3307.56
CUST-00822,PRD-CORE,CTR-00822-04,2026-06-30,8,461.88,5542.56
CUST-00824,PRD-CORE,CTR-00824-04,2026-06-30,15,883.11,10597.32
CUST-00825,PRD-CORE,CTR-00825-01,2026-06-30,4,196.94,2363.28
CUST-00825,PRD-DISPATCH,CTR-00825-01,2026-06-30,4,78.78,945.36
CUST-00827,PRD-CORE,CTR-00827-04,2026-06-30,12,645.82,7749.84
CUST-00829,PRD-CORE,CTR-00829-04,2026-06-30,38,2125.23,25502.76
CUST-00830,PRD-CORE,CTR-00830-04,2026-06-30,12,696.04,8352.48
CUST-00831,PRD-CORE,CTR-00831-01,2026-06-30,5,273.38,3280.56
CUST-00833,PRD-CORE,CTR-00833-04,2026-06-30,17,949.50,11394.00
CUST-00834,PRD-CORE,CTR-00834-01,2026-06-30,14,729.99,8759.88
CUST-00834,PRD-DISPATCH,CTR-00834-01,2026-06-30,14,292.00,3504.00
CUST-00835,PRD-CORE,CTR-00835-04,2026-06-30,14,784.98,9419.76
CUST-00837,PRD-CORE,CTR-00837-04,2026-06-30,7,393.23,4718.76
CUST-00838,PRD-CORE,CTR-00838-04,2026-06-30,5,290.58,3486.96
CUST-00838,PRD-DISPATCH,CTR-00838-04,2026-06-30,5,116.23,1394.76
CUST-00838,PRD-INSIGHTS,CTR-00838-04,2026-06-30,0,180.43,2165.16
CUST-00839,PRD-CORE,CTR-00839-02,2026-06-30,15,737.38,8848.56
CUST-00841,PRD-CORE,CTR-00841-01,2026-06-30,24,1262.35,15148.20
CUST-00841,PRD-DISPATCH,CTR-00841-01,2026-06-30,24,504.94,6059.28
CUST-00842,PRD-CORE,CTR-00842-04,2026-06-30,9,493.31,5919.72
CUST-00842,PRD-DISPATCH,CTR-00842-04,2026-06-30,9,197.33,2367.96
CUST-00844,PRD-CORE,CTR-00844-04,2026-06-30,18,1040.42,12485.04
CUST-00845,PRD-CORE,CTR-00845-01,2026-06-30,5,229.91,2758.92
CUST-00846,PRD-CORE,CTR-00846-01,2026-06-30,14,679.68,8156.16
CUST-00847,PRD-CORE,CTR-00847-04,2026-06-30,4,233.68,2804.16
CUST-00847,PRD-DISPATCH,CTR-00847-04,2026-06-30,4,93.47,1121.64
CUST-00849,PRD-CORE,CTR-00849-01,2026-06-30,22,1208.90,14506.80
CUST-00851,PRD-CORE,CTR-00851-03,2026-06-30,16,876.20,10514.40
CUST-00851,PRD-DISPATCH,CTR-00851-03,2026-06-30,16,350.48,4205.76
CUST-00853,PRD-CORE,CTR-00853-01,2026-06-30,7,354.50,4254.00
CUST-00855,PRD-CORE,CTR-00855-01,2026-06-30,6,306.34,3676.08
CUST-00855,PRD-DISPATCH,CTR-00855-01,2026-06-30,6,122.54,1470.48
CUST-00856,PRD-CORE,CTR-00856-01,2026-06-30,16,812.40,9748.80
CUST-00856,PRD-DISPATCH,CTR-00856-01,2026-06-30,16,324.96,3899.52
CUST-00857,PRD-CORE,CTR-00857-03,2026-06-30,4,208.36,2500.32
CUST-00858,PRD-CORE,CTR-00858-03,2026-06-30,8,441.59,5299.08
CUST-00861,PRD-CORE,CTR-00861-01,2026-06-30,18,879.25,10551.00
CUST-00863,PRD-CORE,CTR-00863-03,2026-06-30,8,439.69,5276.28
CUST-00863,PRD-DISPATCH,CTR-00863-03,2026-06-30,8,175.88,2110.56
CUST-00865,PRD-CORE,CTR-00865-01,2026-06-30,27,1366.60,16399.20
CUST-00865,PRD-DISPATCH,CTR-00865-01,2026-06-30,27,546.64,6559.68
CUST-00865,PRD-INSIGHTS,CTR-00865-01,2026-06-30,0,189.93,2279.16
CUST-00866,PRD-CORE,CTR-00866-03,2026-06-30,9,478.34,5740.08
CUST-00866,PRD-DISPATCH,CTR-00866-03,2026-06-30,9,191.34,2296.08
CUST-00869,PRD-CORE,CTR-00869-01,2026-06-30,9,487.99,5855.88
CUST-00869,PRD-DISPATCH,CTR-00869-01,2026-06-30,9,195.20,2342.40
CUST-00870,PRD-CORE,CTR-00870-01,2026-06-30,7,375.95,4511.40
CUST-00874,PRD-CORE,CTR-00874-01,2026-06-30,6,315.92,3791.04
CUST-00874,PRD-DISPATCH,CTR-00874-01,2026-06-30,6,126.37,1516.44
CUST-00876,PRD-CORE,CTR-00876-01,2026-06-30,16,706.27,8475.24
CUST-00879,PRD-CORE,CTR-00879-01,2026-06-30,17,902.52,10830.24
CUST-00879,PRD-DISPATCH,CTR-00879-01,2026-06-30,17,361.01,4332.12
CUST-00880,PRD-CORE,CTR-00880-01,2026-06-30,8,381.51,4578.12
CUST-00883,PRD-CORE,CTR-00883-01,2026-06-30,7,333.55,4002.60
CUST-00883,PRD-DISPATCH,CTR-00883-01,2026-06-30,7,133.42,1601.04
CUST-00883,PRD-INSIGHTS,CTR-00883-01,2026-06-30,0,191.29,2295.48
CUST-00884,PRD-CORE,CTR-00884-01,2026-06-30,3,153.42,1841.04
CUST-00884,PRD-DISPATCH,CTR-00884-01,2026-06-30,3,61.37,736.44
CUST-00886,PRD-CORE,CTR-00886-03,2026-06-30,8,463.60,5563.20
CUST-00887,PRD-CORE,CTR-00887-01,2026-06-30,13,686.91,8242.92
CUST-00887,PRD-DISPATCH,CTR-00887-01,2026-06-30,13,274.77,3297.24
CUST-00887,PRD-INSIGHTS,CTR-00887-01,2026-06-30,0,170.38,2044.56
CUST-00888,PRD-CORE,CTR-00888-03,2026-06-30,24,1278.08,15336.96
CUST-00888,PRD-INSIGHTS,CTR-00888-03,2026-06-30,0,204.37,2452.44
CUST-00894,PRD-CORE,CTR-00894-01,2026-06-30,12,669.39,8032.68
CUST-00894,PRD-DISPATCH,CTR-00894-01,2026-06-30,12,267.76,3213.12
CUST-00898,PRD-CORE,CTR-00898-03,2026-06-30,4,220.27,2643.24
CUST-00900,PRD-CORE,CTR-00900-03,2026-06-30,7,390.59,4687.08
CUST-00900,PRD-INSIGHTS,CTR-00900-03,2026-06-30,0,253.62,3043.44
CUST-00901,PRD-CORE,CTR-00901-01,2026-06-30,10,518.67,6224.04
CUST-00901,PRD-DISPATCH,CTR-00901-01,2026-06-30,10,207.47,2489.64
CUST-00905,PRD-CORE,CTR-00905-01,2026-06-30,3,152.58,1830.96
CUST-00906,PRD-CORE,CTR-00906-01,2026-06-30,24,1256.17,15074.04
CUST-00906,PRD-DISPATCH,CTR-00906-01,2026-06-30,24,502.47,6029.64
CUST-00909,PRD-CORE,CTR-00909-03,2026-06-30,20,1099.95,13199.40
CUST-00910,PRD-CORE,CTR-00910-01,2026-06-30,10,455.85,5470.20
CUST-00911,PRD-CORE,CTR-00911-01,2026-06-30,14,722.25,8667.00
CUST-00911,PRD-DISPATCH,CTR-00911-01,2026-06-30,14,288.90,3466.80
CUST-00912,PRD-CORE,CTR-00912-01,2026-06-30,4,207.30,2487.60
CUST-00912,PRD-DISPATCH,CTR-00912-01,2026-06-30,4,82.92,995.04
CUST-00913,PRD-CORE,CTR-00913-01,2026-06-30,14,735.90,8830.80
CUST-00913,PRD-DISPATCH,CTR-00913-01,2026-06-30,14,294.36,3532.32
CUST-00913,PRD-INSIGHTS,CTR-00913-01,2026-06-30,0,127.11,1525.32
CUST-00915,PRD-CORE,CTR-00915-03,2026-06-30,13,722.37,8668.44
CUST-00916,PRD-CORE,CTR-00916-03,2026-06-30,10,564.14,6769.68
CUST-00918,PRD-CORE,CTR-00918-01,2026-06-30,8,408.99,4907.88
CUST-00918,PRD-DISPATCH,CTR-00918-01,2026-06-30,8,163.60,1963.20
CUST-00919,PRD-CORE,CTR-00919-01,2026-06-30,12,630.57,7566.84
CUST-00919,PRD-DISPATCH,CTR-00919-01,2026-06-30,12,252.23,3026.76
CUST-00919,PRD-INSIGHTS,CTR-00919-01,2026-06-30,0,112.69,1352.28
CUST-00920,PRD-CORE,CTR-00920-01,2026-06-30,11,532.88,6394.56
CUST-00920,PRD-DISPATCH,CTR-00920-01,2026-06-30,11,213.15,2557.80
CUST-00925,PRD-CORE,CTR-00925-01,2026-06-30,20,1049.27,12591.24
CUST-00925,PRD-DISPATCH,CTR-00925-01,2026-06-30,20,419.71,5036.52
CUST-00925,PRD-INSIGHTS,CTR-00925-01,2026-06-30,0,125.57,1506.84
CUST-00927,PRD-CORE,CTR-00927-01,2026-06-30,13,717.90,8614.80
CUST-00927,PRD-DISPATCH,CTR-00927-01,2026-06-30,13,287.16,3445.92
CUST-00927,PRD-INSIGHTS,CTR-00927-01,2026-06-30,0,138.97,1667.64
CUST-00929,PRD-CORE,CTR-00929-03,2026-06-30,11,628.43,7541.16
CUST-00932,PRD-CORE,CTR-00932-01,2026-06-30,17,933.24,11198.88
CUST-00934,PRD-CORE,CTR-00934-01,2026-06-30,14,786.14,9433.68
CUST-00934,PRD-INSIGHTS,CTR-00934-01,2026-06-30,0,174.22,2090.64
CUST-00935,PRD-CORE,CTR-00935-03,2026-06-30,16,869.74,10436.88
CUST-00937,PRD-CORE,CTR-00937-01,2026-06-30,22,1160.62,13927.44
CUST-00942,PRD-CORE,CTR-00942-01,2026-06-30,7,337.66,4051.92
CUST-00942,PRD-DISPATCH,CTR-00942-01,2026-06-30,7,135.06,1620.72
CUST-00943,PRD-CORE,CTR-00943-03,2026-06-30,16,874.42,10493.04
CUST-00943,PRD-DISPATCH,CTR-00943-03,2026-06-30,16,349.77,4197.24
CUST-00946,PRD-CORE,CTR-00946-01,2026-06-30,15,725.75,8709.00
CUST-00946,PRD-DISPATCH,CTR-00946-01,2026-06-30,15,290.30,3483.60
CUST-00946,PRD-INSIGHTS,CTR-00946-01,2026-06-30,0,165.95,1991.40
CUST-00947,PRD-CORE,CTR-00947-03,2026-06-30,8,405.07,4860.84
CUST-00948,PRD-CORE,CTR-00948-03,2026-06-30,4,235.21,2822.52
CUST-00948,PRD-DISPATCH,CTR-00948-03,2026-06-30,4,94.08,1128.96
CUST-00950,PRD-CORE,CTR-00950-01,2026-06-30,7,363.22,4358.64
CUST-00954,PRD-CORE,CTR-00954-03,2026-06-30,20,954.43,11453.16
CUST-00954,PRD-INSIGHTS,CTR-00954-03,2026-06-30,0,88.09,1057.08
CUST-00956,PRD-CORE,CTR-00956-03,2026-06-30,9,454.38,5452.56
CUST-00956,PRD-DISPATCH,CTR-00956-03,2026-06-30,9,181.75,2181.00
CUST-00963,PRD-CORE,CTR-00963-01,2026-06-30,12,638.35,7660.20
CUST-00963,PRD-DISPATCH,CTR-00963-01,2026-06-30,12,255.34,3064.08
CUST-00963,PRD-INSIGHTS,CTR-00963-01,2026-06-30,0,159.48,1913.76
CUST-00964,PRD-CORE,CTR-00964-01,2026-06-30,5,275.01,3300.12
CUST-00964,PRD-DISPATCH,CTR-00964-01,2026-06-30,5,110.01,1320.12
CUST-00971,PRD-CORE,CTR-00971-03,2026-06-30,10,536.93,6443.16
CUST-00971,PRD-DISPATCH,CTR-00971-03,2026-06-30,10,214.77,2577.24
CUST-00971,PRD-INSIGHTS,CTR-00971-03,2026-06-30,0,198.51,2382.12
CUST-00972,PRD-CORE,CTR-00972-03,2026-06-30,4,203.27,2439.24
CUST-00972,PRD-DISPATCH,CTR-00972-03,2026-06-30,4,81.31,975.72
CUST-00974,PRD-CORE,CTR-00974-01,2026-06-30,13,667.28,8007.36
CUST-00974,PRD-DISPATCH,CTR-00974-01,2026-06-30,13,266.91,3202.92
CUST-00976,PRD-CORE,CTR-00976-03,2026-06-30,16,836.71,10040.52
CUST-00976,PRD-DISPATCH,CTR-00976-03,2026-06-30,16,334.68,4016.16
CUST-00980,PRD-CORE,CTR-00980-01,2026-06-30,6,327.95,3935.40
CUST-00980,PRD-DISPATCH,CTR-00980-01,2026-06-30,6,131.18,1574.16
CUST-00980,PRD-INSIGHTS,CTR-00980-01,2026-06-30,0,178.41,2140.92
CUST-00983,PRD-CORE,CTR-00983-03,2026-06-30,7,421.79,5061.48
CUST-00985,PRD-CORE,CTR-00985-01,2026-06-30,13,697.91,8374.92
CUST-00989,PRD-CORE,CTR-00989-01,2026-06-30,12,646.34,7756.08
CUST-00989,PRD-DISPATCH,CTR-00989-01,2026-06-30,12,258.54,3102.48
CUST-00991,PRD-CORE,CTR-00991-01,2026-06-30,6,317.57,3810.84
CUST-00991,PRD-DISPATCH,CTR-00991-01,2026-06-30,6,127.03,1524.36
CUST-00992,PRD-CORE,CTR-00992-03,2026-06-30,3,164.47,1973.64
CUST-00992,PRD-INSIGHTS,CTR-00992-03,2026-06-30,0,228.34,2740.08
CUST-00994,PRD-CORE,CTR-00994-03,2026-06-30,7,373.11,4477.32
CUST-00995,PRD-CORE,CTR-00995-01,2026-06-30,8,417.14,5005.68
CUST-00995,PRD-DISPATCH,CTR-00995-01,2026-06-30,8,166.86,2002.32
CUST-00996,PRD-CORE,CTR-00996-01,2026-06-30,4,224.12,2689.44
CUST-00996,PRD-DISPATCH,CTR-00996-01,2026-06-30,4,89.65,1075.80
CUST-00997,PRD-CORE,CTR-00997-01,2026-06-30,4,201.40,2416.80
CUST-00997,PRD-DISPATCH,CTR-00997-01,2026-06-30,4,80.56,966.72
CUST-00997,PRD-INSIGHTS,CTR-00997-01,2026-06-30,0,208.00,2496.00
CUST-01000,PRD-CORE,CTR-01000-01,2026-06-30,12,608.64,7303.68
CUST-01002,PRD-CORE,CTR-01002-03,2026-06-30,7,390.46,4685.52
CUST-01003,PRD-CORE,CTR-01003-01,2026-06-30,7,351.58,4218.96
CUST-01003,PRD-DISPATCH,CTR-01003-01,2026-06-30,7,140.63,1687.56
CUST-01005,PRD-CORE,CTR-01005-01,2026-06-30,14,723.79,8685.48
CUST-01005,PRD-DISPATCH,CTR-01005-01,2026-06-30,14,289.52,3474.24
CUST-01008,PRD-CORE,CTR-01008-01,2026-06-30,5,256.50,3078.00
CUST-01008,PRD-DISPATCH,CTR-01008-01,2026-06-30,5,102.60,1231.20
CUST-01009,PRD-CORE,CTR-01009-03,2026-06-30,12,658.03,7896.36
CUST-01009,PRD-DISPATCH,CTR-01009-03,2026-06-30,12,263.21,3158.52
CUST-01012,PRD-CORE,CTR-01012-03,2026-06-30,12,740.84,8890.08
CUST-01013,PRD-CORE,CTR-01013-01,2026-06-30,9,496.08,5952.96
CUST-01016,PRD-CORE,CTR-01016-04,2026-06-30,49,3869.05,46428.60
