version,month_end_date,cost_center,department,account_code,account_name,account_category,forecast_amount
FY2026-Q2-Reforecast,2027-08-31,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,2992.59
FY2026-Q2-Reforecast,2027-08-31,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1615.46
FY2026-Q2-Reforecast,2027-08-31,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,82233.63
FY2026-Q2-Reforecast,2027-08-31,CC-2000,Support,6010,Bonus,Subscription COGS,8204.92
FY2026-Q2-Reforecast,2027-08-31,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,18539.90
FY2026-Q2-Reforecast,2027-08-31,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1271.00
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,164825.85
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,1006.08
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,9501.99
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,65114.43
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,6317.93
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,14643.64
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,19395.65
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,1036.49
FY2026-Q2-Reforecast,2027-08-31,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,149.96
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4657.14
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,50355.82
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,6010,Bonus,Services COGS,4448.61
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,11234.91
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1160.27
FY2026-Q2-Reforecast,2027-08-31,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2462.34
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,416444.75
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6010,Bonus,Research & Development,39671.41
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,93503.81
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,30916.31
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,13352.33
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,3002.06
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6450,Training & Enablement,Research & Development,2138.46
FY2026-Q2-Reforecast,2027-08-31,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1150.71
FY2026-Q2-Reforecast,2027-08-31,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,55711.77
FY2026-Q2-Reforecast,2027-08-31,CC-3010,Quality & Release,6010,Bonus,Research & Development,4456.95
FY2026-Q2-Reforecast,2027-08-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,12334.58
FY2026-Q2-Reforecast,2027-08-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9745.30
FY2026-Q2-Reforecast,2027-08-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2102.00
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,173979.02
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6010,Bonus,Research & Development,15750.45
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,38894.54
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,12754.86
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5612.43
FY2026-Q2-Reforecast,2027-08-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1453.65
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,59004.69
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5336.90
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13190.02
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1560.33
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,731.27
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,42294.19
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26691.66
FY2026-Q2-Reforecast,2027-08-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,157.81
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,69924.87
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6010,Bonus,General & Administrative,7466.29
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15865.18
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1178.84
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,56207.83
FY2026-Q2-Reforecast,2027-08-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,252.49
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,20689.82
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1655.19
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4580.73
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,655.29
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,335.48
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,23316.15
FY2026-Q2-Reforecast,2027-08-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,24944.11
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,60968.53
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6785.89
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13889.66
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7790.59
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,925.37
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,49006.98
FY2026-Q2-Reforecast,2027-08-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,113.17
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-3127418.22
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-67084.56
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-9378.97
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-54012.45
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,38855125.31
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,281811.58
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,324417.42
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,11352.48
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-46438.72
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-195797.09
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,12.00
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,217.80
FY2026-Q2-Reforecast,2027-08-31,CC-9000,Corporate,9300,Ending Cash,Memo - Statistical,17142001.28
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,95764.51
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,19631.73
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,7716.96
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,5269.81
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4427.29
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,6106.78
FY2026-Q2-Reforecast,2027-09-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,589.90
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,116514.15
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,23885.40
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,14732.38
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,10060.54
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,5557.26
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,7237.57
FY2026-Q2-Reforecast,2027-09-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,596.88
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,81089.64
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,16623.38
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,12627.75
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,8623.33
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3316.73
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4411.56
FY2026-Q2-Reforecast,2027-09-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,418.14
FY2026-Q2-Reforecast,2027-09-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,49860.78
FY2026-Q2-Reforecast,2027-09-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,10221.46
FY2026-Q2-Reforecast,2027-09-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,2097.24
FY2026-Q2-Reforecast,2027-09-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,3136.53
FY2026-Q2-Reforecast,2027-09-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,283.40
FY2026-Q2-Reforecast,2027-09-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,48518.57
FY2026-Q2-Reforecast,2027-09-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,9946.31
FY2026-Q2-Reforecast,2027-09-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2501.80
FY2026-Q2-Reforecast,2027-09-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,3138.54
FY2026-Q2-Reforecast,2027-09-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,34818.03
FY2026-Q2-Reforecast,2027-09-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,7137.69
FY2026-Q2-Reforecast,2027-09-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1495.36
FY2026-Q2-Reforecast,2027-09-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,2051.46
FY2026-Q2-Reforecast,2027-09-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,33286.92
FY2026-Q2-Reforecast,2027-09-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6823.82
FY2026-Q2-Reforecast,2027-09-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1357.19
FY2026-Q2-Reforecast,2027-09-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,2027.97
FY2026-Q2-Reforecast,2027-09-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,163.40
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,100278.33
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,9732.55
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,22552.23
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,18924.03
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,220844.42
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,81401.18
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3798.27
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2948.45
FY2026-Q2-Reforecast,2027-09-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,504.85
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,83127.81
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7664.74
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,18612.47
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,57573.42
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3389.61
FY2026-Q2-Reforecast,2027-09-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2908.67
FY2026-Q2-Reforecast,2027-09-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,240634.19
FY2026-Q2-Reforecast,2027-09-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,24144.95
FY2026-Q2-Reforecast,2027-09-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,54279.72
FY2026-Q2-Reforecast,2027-09-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,4303.37
FY2026-Q2-Reforecast,2027-09-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3300.95
FY2026-Q2-Reforecast,2027-09-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1653.15
FY2026-Q2-Reforecast,2027-09-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,74706.66
FY2026-Q2-Reforecast,2027-09-30,CC-2000,Support,6010,Bonus,Subscription COGS,7606.68
FY2026-Q2-Reforecast,2027-09-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,16874.24
FY2026-Q2-Reforecast,2027-09-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1260.79
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,169923.80
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,981.44
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,14265.91
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,65271.38
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,6333.16
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,14678.93
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,18729.91
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,1021.15
FY2026-Q2-Reforecast,2027-09-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,160.40
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4494.65
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,50477.20
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,6010,Bonus,Services COGS,4459.34
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,11261.99
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1283.67
FY2026-Q2-Reforecast,2027-09-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,3083.14
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,420988.02
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6010,Bonus,Research & Development,40050.19
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,94512.83
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,31108.03
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,12528.27
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2654.24
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1809.28
FY2026-Q2-Reforecast,2027-09-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1308.60
FY2026-Q2-Reforecast,2027-09-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,55846.06
FY2026-Q2-Reforecast,2027-09-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,4467.69
FY2026-Q2-Reforecast,2027-09-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,12364.31
FY2026-Q2-Reforecast,2027-09-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,10908.34
FY2026-Q2-Reforecast,2027-09-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,2026.52
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,163949.01
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6010,Bonus,Research & Development,14952.47
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,36674.80
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,11568.52
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4980.53
FY2026-Q2-Reforecast,2027-09-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1327.61
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,59146.91
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,5349.77
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,13221.81
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1296.66
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,732.78
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,67716.85
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,26894.29
FY2026-Q2-Reforecast,2027-09-30,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,175.47
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,70093.42
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6010,Bonus,General & Administrative,7484.28
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,15903.43
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1231.44
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,31997.56
FY2026-Q2-Reforecast,2027-09-30,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,253.97
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,20739.69
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1659.18
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4591.77
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,720.52
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,395.34
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,39465.41
FY2026-Q2-Reforecast,2027-09-30,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,24850.10
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,61115.49
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6802.25
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,13923.14
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,6993.54
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,897.19
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,43536.68
FY2026-Q2-Reforecast,2027-09-30,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,121.29
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-3156150.76
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-67700.88
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-7484.37
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-52336.26
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,39546683.96
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,446201.67
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,513660.91
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,17974.75
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-54882.12
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-231396.56
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,16.00
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,217.70
FY2026-Q2-Reforecast,2027-09-30,CC-9000,Corporate,9300,Ending Cash,Memo - Statistical,16876009.41
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,95951.21
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,19670.00
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,5026.34
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,5510.73
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4795.25
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,6962.48
FY2026-Q2-Reforecast,2027-10-31,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,563.25
FY2026-Q2-Reforecast,2027-10-31,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,127679.26
FY2026-Q2-Reforecast,2027-10-31,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,26174.25
FY2026-Q2-Reforecast,2027-10-31,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,9595.74
FY2026-Q2-Reforecast,2027-10-31,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,10520.49
